id,calificacion,estudiante_id,evaluacion_id
2556015,16,9232,4924
2556016,14,9078,4922
2556017,14,9078,4923
2556018,15,9078,4924
2556019,19,8946,4922
2556020,19,8946,4923
2556021,17,8946,4924
2556022,16,9119,4922
2556023,16,9119,4923
2556024,16,9119,4924
2556025,17,9212,4922
2556026,16,9212,4923
2556027,14,9212,4924
2556028,19,9248,4922
2556029,19,9248,4923
2556030,17,9248,4924
2556031,19,9185,4922
2556032,17,9185,4923
2556033,17,9185,4924
2556034,16,9036,4922
2556035,17,9036,4923
2556036,16,9036,4924
2556037,14,9000,4922
2556038,15,9000,4923
2556039,12,9000,4924
2556040,13,8955,4922
2556041,14,8955,4923
2556042,13,8955,4924
2556043,18,9288,4922
2556044,17,9288,4923
2556045,16,9288,4924
2556046,15,9014,4922
2556047,16,9014,4923
2556048,16,9014,4924
2556049,19,8999,4922
2556050,18,8999,4923
2556051,16,8999,4924
2556052,20,8944,4922
2556053,19,8944,4923
2556054,18,8944,4924
2556055,19,9213,4922
2556056,18,9213,4923
2556057,18,9213,4924
2556058,19,9105,4922
2556059,18,9105,4923
2556060,17,9105,4924
2556061,13,9273,4922
2556062,13,9273,4923
2556063,11,9273,4924
2556064,12,9140,4922
2556065,11,9140,4923
2556066,13,9140,4924
2556067,18,9131,4922
2556068,18,9131,4923
2556069,17,9131,4924
2556070,17,8984,4922
2556071,16,8984,4923
2556072,15,8984,4924
2556073,16,9042,4922
2556074,16,9042,4923
2556075,15,9042,4924
2556076,20,9151,4922
2556077,18,9151,4923
2556078,17,9151,4924
2556079,17,8976,4922
2556080,14,8976,4923
2556081,16,8976,4924
2556082,12,9104,4922
2556083,11,9104,4923
2556084,12,9104,4924
2556085,16,9170,4922
2556086,17,9170,4923
2556087,16,9170,4924
2556088,12,9141,4922
2556089,13,9141,4923
2556090,12,9141,4924
2556091,19,9164,4922
2556092,19,9164,4923
2556093,19,9164,4924
2556094,17,9256,4922
2556095,16,9256,4923
2556096,15,9256,4924
2556097,17,9144,4922
2556098,16,9144,4923
2556099,15,9144,4924
2556100,17,9079,4922
2556101,16,9079,4923
2556102,17,9079,4924
2556103,14,9150,4922
2556104,14,9150,4923
2556105,15,9150,4924
2556106,19,9274,4922
2556107,17,9274,4923
2556108,16,9274,4924
2556109,19,9335,4922
2556110,19,9335,4923
2556111,18,9335,4924
2556112,17,9010,4922
2556113,15,9010,4923
2556114,15,9010,4924
2556115,19,9320,4922
2556116,18,9320,4923
2556117,19,9320,4924
2556118,18,8943,4922
2556119,18,8943,4923
2556120,18,8943,4924
2556121,17,8992,4922
2556122,17,8992,4923
2556123,16,8992,4924
2556124,20,9258,4922
2556125,19,9258,4923
2556126,19,9258,4924
2556127,18,9187,4922
2556128,16,9187,4923
2556129,17,9187,4924
2556130,16,9063,4922
2556131,16,9063,4923
2556132,13,9063,4924
2556133,20,9262,4922
2556134,18,9262,4923
2556135,18,9262,4924
2556136,15,9149,4922
2556137,15,9149,4923
2556138,13,9149,4924
2556139,16,9050,4922
2556140,15,9050,4923
2556141,15,9050,4924
2556142,17,8958,4922
2556143,17,8958,4923
2556144,15,8958,4924
2556145,17,9323,4922
2556146,16,9323,4923
2556147,17,9323,4924
2556148,15,9087,4922
2556149,15,9087,4923
2556150,16,9087,4924
2556151,19,9179,4922
2556152,20,9179,4923
2556153,17,9179,4924
2556154,14,9167,4922
2556155,14,9167,4923
2556156,14,9167,4924
2556157,18,8963,4922
2556158,16,8963,4923
2556159,15,8963,4924
2556160,17,9125,4922
2556161,17,9125,4923
2556162,17,9125,4924
2556163,18,9029,4922
2556164,19,9029,4923
2556165,17,9029,4924
2556166,18,9015,4922
2556167,18,9015,4923
2556168,16,9015,4924
2556169,15,9084,4922
2556170,13,9084,4923
2556171,15,9084,4924
2556172,15,9147,4922
2556173,14,9147,4923
2556174,12,9147,4924
2556175,17,8948,4922
2556176,17,8948,4923
2556177,16,8948,4924
2556178,17,9295,4922
2556179,16,9295,4923
2556180,17,9295,4924
2556181,17,9136,4922
2556182,17,9136,4923
2556183,16,9136,4924
2556184,18,9339,4922
2556185,18,9339,4923
2556186,17,9339,4924
2556187,18,9171,4922
2556188,18,9171,4923
2556189,18,9171,4924
2556190,19,9201,4922
2556191,18,9201,4923
2556192,17,9201,4924
2556193,19,9306,4922
2556194,16,9306,4923
2556195,18,9306,4924
2556196,15,9249,4922
2556197,16,9249,4923
2556198,16,9249,4924
2556199,20,9203,4922
2556200,19,9203,4923
2556201,19,9203,4924
2556202,18,8972,4922
2556203,20,8972,4923
2556204,16,8972,4924
2556205,20,9020,4922
2556206,19,9020,4923
2556207,17,9020,4924
2556208,15,9080,4922
2556209,15,9080,4923
2556210,14,9080,4924
2556211,18,9311,4922
2556212,17,9311,4923
2556213,17,9311,4924
2556214,18,9154,4922
2556215,17,9154,4923
2556216,17,9154,4924
2556217,16,9052,4922
2556218,15,9052,4923
2556219,13,9052,4924
2556220,17,9101,4922
2556221,17,9101,4923
2556222,16,9101,4924
2556223,14,9205,4922
2556224,14,9205,4923
2556225,14,9205,4924
2556226,17,9113,4922
2556227,16,9113,4923
2556228,16,9113,4924
2556229,19,9096,4922
2556230,18,9096,4923
2556231,19,9096,4924
2556232,17,9021,4922
2556233,16,9021,4923
2556234,15,9021,4924
2556235,18,8990,4922
2556236,16,8990,4923
2556237,17,8990,4924
2556238,14,8966,4922
2556239,14,8966,4923
2556240,11,8966,4924
2556241,19,9200,4922
2556242,18,9200,4923
2556243,17,9200,4924
2556244,13,9283,4922
2556245,12,9283,4923
2556246,11,9283,4924
2556247,17,9114,4922
2556248,17,9114,4923
2556249,15,9114,4924
2556250,17,9245,4922
2556251,15,9245,4923
2556252,15,9245,4924
2556253,17,9058,4922
2556254,18,9058,4923
2556255,16,9058,4924
2556256,17,9124,4922
2556257,16,9124,4923
2556258,15,9124,4924
2556259,18,9276,4922
2556260,18,9276,4923
2556261,15,9276,4924
2556262,17,9077,4922
2556263,18,9077,4923
2556264,15,9077,4924
2556265,13,9139,4922
2556266,13,9139,4923
2556267,13,9139,4924
2556268,14,9238,4922
2556269,15,9238,4923
2556270,13,9238,4924
2556271,16,9057,4922
2556272,17,9057,4923
2556273,15,9057,4924
2556274,16,9043,4922
2556275,17,9043,4923
2556276,17,9043,4924
2556277,19,9061,4922
2556278,17,9061,4923
2556279,15,9061,4924
2556280,17,9338,4922
2556281,18,9338,4923
2556282,16,9338,4924
2556283,18,9037,4922
2556284,17,9037,4923
2556285,18,9037,4924
2556286,16,9290,4922
2556287,15,9290,4923
2556288,13,9290,4924
2556289,14,9076,4922
2556290,14,9076,4923
2556291,12,9076,4924
2556292,16,9189,4922
2556293,15,9189,4923
2556294,13,9189,4924
2556295,17,9199,4922
2556296,15,9199,4923
2556297,16,9199,4924
2556298,18,9218,4922
2556299,19,9218,4923
2556300,17,9218,4924
2556301,17,9074,4922
2556302,18,9074,4923
2556303,17,9074,4924
2556304,17,9068,4922
2556305,17,9068,4923
2556306,15,9068,4924
2556307,16,8953,4922
2556308,16,8953,4923
2556309,16,8953,4924
2556310,17,8989,4922
2556311,15,8989,4923
2556312,16,8989,4924
2556313,16,9291,4922
2556314,17,9291,4923
2556315,15,9291,4924
2556316,14,9271,4922
2556317,15,9271,4923
2556318,14,9271,4924
2556319,18,9277,4922
2556320,18,9277,4923
2556321,16,9277,4924
2556322,17,9163,4922
2556323,17,9163,4923
2556324,14,9163,4924
2556325,18,9285,4922
2556326,17,9285,4923
2556327,17,9285,4924
2556328,19,9224,4922
2556329,17,9224,4923
2556330,17,9224,4924
2556331,14,9066,4922
2556332,13,9066,4923
2556333,12,9066,4924
2556334,15,9069,4922
2556335,16,9069,4923
2556336,14,9069,4924
2556337,18,9160,4922
2556338,17,9160,4923
2556339,16,9160,4924
2556340,17,9325,4922
2556341,18,9325,4923
2556342,16,9325,4924
2556343,17,9155,4922
2556344,17,9155,4923
2556345,15,9155,4924
2556346,17,9214,4922
2556347,18,9214,4923
2556348,16,9214,4924
2556349,18,9219,4922
2556350,18,9219,4923
2556351,17,9219,4924
2556352,12,8949,4922
2556353,12,8949,4923
2556354,11,8949,4924
2556355,16,9305,4922
2556356,16,9305,4923
2556357,16,9305,4924
2556358,14,9194,4922
2556359,13,9194,4923
2556360,13,9194,4924
2556361,18,9228,4922
2556362,17,9228,4923
2556363,16,9228,4924
2556364,16,9225,4922
2556365,15,9225,4923
2556366,14,9225,4924
2556367,15,9299,4922
2556368,16,9299,4923
2556369,14,9299,4924
2556370,17,9092,4922
2556371,16,9092,4923
2556372,16,9092,4924
2556373,13,9234,4922
2556374,13,9234,4923
2556375,12,9234,4924
2556376,16,9319,4922
2556377,15,9319,4923
2556378,15,9319,4924
2556379,17,9130,4922
2556380,17,9130,4923
2556381,17,9130,4924
2556382,17,9054,4922
2556383,16,9054,4923
2556384,14,9054,4924
2556385,14,9111,4922
2556386,14,9111,4923
2556387,13,9111,4924
2556388,14,9268,4922
2556389,15,9268,4923
2556390,13,9268,4924
2556391,17,9284,4922
2556392,15,9284,4923
2556393,15,9284,4924
2556394,16,8981,4922
2556395,16,8981,4923
2556396,15,8981,4924
2556397,16,9156,4922
2556398,15,9156,4923
2556399,14,9156,4924
2556400,16,9046,4922
2556401,16,9046,4923
2556402,15,9046,4924
2556403,14,9031,4922
2556404,15,9031,4923
2556405,14,9031,4924
2556406,20,9243,4922
2556407,20,9243,4923
2556408,17,9243,4924
2556409,17,9241,4922
2556410,15,9241,4923
2556411,14,9241,4924
2556412,19,8964,4922
2556413,19,8964,4923
2556414,17,8964,4924
2556415,15,9071,4922
2556416,14,9071,4923
2556417,15,9071,4924
2556418,15,9019,4922
2556419,14,9019,4923
2556420,13,9019,4924
2556421,13,9035,4922
2556422,12,9035,4923
2556423,10,9035,4924
2556424,20,9175,4922
2556425,17,9175,4923
2556426,18,9175,4924
2556427,19,9242,4922
2556428,18,9242,4923
2556429,17,9242,4924
2556430,19,9121,4922
2556431,19,9121,4923
2556432,16,9121,4924
2556433,16,9095,4922
2556434,16,9095,4923
2556435,15,9095,4924
2556436,15,9266,4922
2556437,16,9266,4923
2556438,17,9266,4924
2556439,16,9006,4922
2556440,15,9006,4923
2556441,15,9006,4924
2556442,20,8962,4922
2556443,19,8962,4923
2556444,19,8962,4924
2556445,14,9181,4922
2556446,13,9181,4923
2556447,11,9181,4924
2556448,14,9231,4922
2556449,15,9231,4923
2556450,13,9231,4924
2556451,16,9174,4922
2556452,15,9174,4923
2556453,14,9174,4924
2556454,16,9310,4922
2556455,15,9310,4923
2556456,15,9310,4924
2556457,16,9340,4922
2556458,15,9340,4923
2556459,13,9340,4924
2556460,11,9226,4922
2556461,12,9226,4923
2556462,10,9226,4924
2556463,19,9330,4922
2556464,17,9330,4923
2556465,17,9330,4924
2556466,18,8965,4922
2556467,17,8965,4923
2556468,17,8965,4924
2556469,13,9004,4922
2556470,13,9004,4923
2556471,13,9004,4924
2556472,17,9137,4922
2556473,16,9137,4923
2556474,15,9137,4924
2556475,13,9216,4922
2556476,13,9216,4923
2556477,13,9216,4924
2556478,16,9100,4922
2556479,15,9100,4923
2556480,15,9100,4924
2556481,17,9223,4922
2556482,15,9223,4923
2556483,14,9223,4924
2556484,20,9183,4922
2556485,19,9183,4923
2556486,17,9183,4924
2556487,15,9044,4922
2556488,17,9044,4923
2556489,15,9044,4924
2556490,17,9303,4922
2556491,17,9303,4923
2556492,17,9303,4924
2556493,13,9038,4922
2556494,13,9038,4923
2556495,11,9038,4924
2556496,20,9294,4922
2556497,19,9294,4923
2556498,19,9294,4924
2556499,18,9133,4922
2556500,17,9133,4923
2556501,16,9133,4924
2556502,15,9008,4922
2556503,13,9008,4923
2556504,14,9008,4924
2556505,17,8942,4922
2556506,16,8942,4923
2556507,15,8942,4924
2556508,14,8954,4922
2556509,12,8954,4923
2556510,10,8954,4924
2556511,14,9067,4922
2556512,13,9067,4923
2556513,11,9067,4924
2556514,18,9099,4922
2556515,18,9099,4923
2556516,16,9099,4924
2556517,16,8973,4922
2556518,15,8973,4923
2556519,16,8973,4924
2556520,18,9022,4922
2556521,18,9022,4923
2556522,18,9022,4924
2556523,15,9112,4922
2556524,15,9112,4923
2556525,13,9112,4924
2556526,17,9328,4922
2556527,16,9328,4923
2556528,14,9328,4924
2556529,16,9143,4922
2556530,14,9143,4923
2556531,13,9143,4924
2556532,16,8993,4922
2556533,16,8993,4923
2556534,14,8993,4924
2556535,18,9166,4922
2556536,19,9166,4923
2556537,17,9166,4924
2556538,15,9065,4922
2556539,13,9065,4923
2556540,13,9065,4924
2556541,17,9333,4922
2556542,16,9333,4923
2556543,16,9333,4924
2556544,17,9120,4922
2556545,15,9120,4923
2556546,15,9120,4924
2556547,17,8947,4922
2556548,18,8947,4923
2556549,16,8947,4924
2556550,19,9215,4922
2556551,18,9215,4923
2556552,18,9215,4924
2556553,17,8950,4922
2556554,16,8950,4923
2556555,15,8950,4924
2556556,19,9198,4922
2556557,17,9198,4923
2556558,17,9198,4924
2556559,18,9045,4922
2556560,16,9045,4923
2556561,17,9045,4924
2556562,17,9108,4922
2556563,17,9108,4923
2556564,16,9108,4924
2556565,18,9083,4922
2556566,16,9083,4923
2556567,16,9083,4924
2556568,17,9336,4922
2556569,17,9336,4923
2556570,16,9336,4924
2556571,14,9251,4922
2556572,14,9251,4923
2556573,12,9251,4924
2556574,12,9102,4922
2556575,12,9102,4923
2556576,9,9102,4924
2556577,12,9267,4922
2556578,13,9267,4923
2556579,12,9267,4924
2556580,12,9281,4922
2556581,11,9281,4923
2556582,11,9281,4924
2556583,13,9117,4922
2556584,12,9117,4923
2556585,12,9117,4924
2556586,16,9013,4922
2556587,16,9013,4923
2556588,15,9013,4924
2556589,20,9220,4922
2556590,19,9220,4923
2556591,17,9220,4924
2556592,17,9055,4922
2556593,17,9055,4923
2556594,15,9055,4924
2556595,19,9115,4922
2556596,16,9115,4923
2556597,17,9115,4924
2556598,16,8998,4922
2556599,16,8998,4923
2556600,15,8998,4924
2556601,13,8969,4922
2556602,14,8969,4923
2556603,12,8969,4924
2556604,12,9027,4922
2556605,11,9027,4923
2556606,11,9027,4924
2556607,15,9308,4922
2556608,15,9308,4923
2556609,16,9308,4924
2556610,16,9270,4922
2556611,15,9270,4923
2556612,14,9270,4924
2556613,18,9138,4922
2556614,18,9138,4923
2556615,17,9138,4924
2556616,18,9304,4922
2556617,18,9304,4923
2556618,17,9304,4924
2556619,18,8971,4922
2556620,17,8971,4923
2556621,17,8971,4924
2556622,20,9134,4922
2556623,18,9134,4923
2556624,18,9134,4924
2556625,15,9011,4922
2556626,16,9011,4923
2556627,16,9011,4924
2556628,17,9039,4922
2556629,17,9039,4923
2556630,15,9039,4924
2556631,15,9075,4922
2556632,13,9075,4923
2556633,13,9075,4924
2556634,18,9072,4922
2556635,18,9072,4923
2556636,18,9072,4924
2556637,12,9184,4922
2556638,12,9184,4923
2556639,11,9184,4924
2556640,15,9016,4922
2556641,15,9016,4923
2556642,15,9016,4924
2556643,18,9041,4922
2556644,20,9041,4923
2556645,19,9041,4924
2556646,16,9208,4922
2556647,16,9208,4923
2556648,15,9208,4924
2556649,14,9275,4922
2556650,15,9275,4923
2556651,15,9275,4924
2556652,17,9239,4922
2556653,18,9239,4923
2556654,17,9239,4924
2556655,20,9173,4922
2556656,19,9173,4923
2556657,19,9173,4924
2556658,18,9289,4922
2556659,17,9289,4923
2556660,17,9289,4924
2556661,17,9172,4922
2556662,17,9172,4923
2556663,15,9172,4924
2556664,17,9110,4922
2556665,17,9110,4923
2556666,17,9110,4924
2556667,14,9236,4922
2556668,14,9236,4923
2556669,14,9236,4924
2556670,12,9337,4922
2556671,12,9337,4923
2556672,11,9337,4924
2556673,13,9165,4922
2556674,13,9165,4923
2556675,11,9165,4924
2556676,16,8951,4922
2556677,16,8951,4923
2556678,15,8951,4924
2556679,17,9191,4922
2556680,17,9191,4923
2556681,16,9191,4924
2556682,14,9282,4922
2556683,13,9282,4923
2556684,13,9282,4924
2556685,18,9028,4922
2556686,17,9028,4923
2556687,17,9028,4924
2556688,18,8987,4922
2556689,18,8987,4923
2556690,16,8987,4924
2556691,14,9168,4922
2556692,14,9168,4923
2556693,14,9168,4924
2556694,19,9298,4922
2556695,18,9298,4923
2556696,17,9298,4924
2556697,16,9017,4922
2556698,14,9017,4923
2556699,15,9017,4924
2556700,14,9062,4922
2556701,13,9062,4923
2556702,12,9062,4924
2556703,18,9128,4922
2556704,18,9128,4923
2556705,17,9128,4924
2556706,19,9169,4922
2556707,18,9169,4923
2556708,17,9169,4924
2556709,17,8957,4922
2556710,15,8957,4923
2556711,15,8957,4924
2556712,13,9059,4922
2556713,13,9059,4923
2556714,12,9059,4924
2556715,15,8978,4922
2556716,13,8978,4923
2556717,14,8978,4924
2556718,15,9064,4922
2556719,16,9064,4923
2556720,14,9064,4924
2556721,17,9196,4922
2556722,16,9196,4923
2556723,15,9196,4924
2556724,20,9053,4922
2556725,19,9053,4923
2556726,17,9053,4924
2556727,18,9145,4922
2556728,17,9145,4923
2556729,15,9145,4924
2556730,16,8997,4922
2556731,16,8997,4923
2556732,16,8997,4924
2556733,19,9161,4922
2556734,19,9161,4923
2556735,18,9161,4924
2556736,16,9237,4922
2556737,14,9237,4923
2556738,14,9237,4924
2556739,15,9153,4922
2556740,15,9153,4923
2556741,14,9153,4924
2556742,16,9026,4922
2556743,17,9026,4923
2556744,17,9026,4924
2556745,19,9192,4922
2556746,18,9192,4923
2556747,17,9192,4924
2556748,19,9132,4922
2556749,19,9132,4923
2556750,19,9132,4924
2556751,17,9162,4922
2556752,17,9162,4923
2556753,17,9162,4924
2556754,19,8960,4922
2556755,18,8960,4923
2556756,19,8960,4924
2556757,19,9177,4922
2556758,19,9177,4923
2556759,18,9177,4924
2556760,18,9157,4922
2556761,17,9157,4923
2556762,16,9157,4924
2556763,17,9186,4922
2556764,16,9186,4923
2556765,16,9186,4924
2556766,17,9086,4922
2556767,17,9086,4923
2556768,14,9086,4924
2556769,16,8982,4922
2556770,15,8982,4923
2556771,14,8982,4924
2556772,18,9158,4922
2556773,16,9158,4923
2556774,15,9158,4924
2556775,13,9049,4922
2556776,12,9049,4923
2556777,10,9049,4924
2556778,15,9178,4922
2556779,15,9178,4923
2556780,15,9178,4924
2556781,19,9332,4922
2556782,17,9332,4923
2556783,17,9332,4924
2556784,11,9030,4922
2556785,11,9030,4923
2556786,10,9030,4924
2556787,18,9051,4922
2556788,19,9051,4923
2556789,18,9051,4924
2556790,16,8977,4922
2556791,17,8977,4923
2556792,14,8977,4924
2556793,18,9012,4922
2556794,16,9012,4923
2556795,15,9012,4924
2556796,17,9314,4922
2556797,16,9314,4923
2556798,16,9314,4924
2556799,17,9024,4922
2556800,15,9024,4923
2556801,15,9024,4924
2556802,19,9093,4922
2556803,17,9093,4923
2556804,17,9093,4924
2556805,15,9315,4922
2556806,14,9315,4923
2556807,12,9315,4924
2556808,17,9142,4922
2556809,15,9142,4923
2556810,14,9142,4924
2556811,18,9217,4922
2556812,16,9217,4923
2556813,15,9217,4924
2556814,17,9126,4922
2556815,16,9126,4923
2556816,15,9126,4924
2556817,17,9070,4922
2556818,16,9070,4923
2556819,16,9070,4924
2556820,19,9313,4922
2556821,19,9313,4923
2556822,18,9313,4924
2556823,16,9180,4922
2556824,14,9180,4923
2556825,14,9180,4924
2556826,16,9005,4922
2556827,15,9005,4923
2556828,16,9005,4924
2556829,13,9244,4922
2556830,15,9244,4923
2556831,14,9244,4924
2556832,17,9091,4922
2556833,15,9091,4923
2556834,15,9091,4924
2556835,16,9327,4922
2556836,19,9327,4923
2556837,18,9327,4924
2556838,19,8986,4922
2556839,16,8986,4923
2556840,17,8986,4924
2556841,14,9316,4922
2556842,15,9316,4923
2556843,14,9316,4924
2556844,10,9116,4922
2556845,11,9116,4923
2556846,11,9116,4924
2556847,14,8979,4922
2556848,14,8979,4923
2556849,15,8979,4924
2556850,16,8994,4922
2556851,18,8994,4923
2556852,16,8994,4924
2556853,16,9247,4922
2556854,17,9247,4923
2556855,15,9247,4924
2556856,18,9206,4922
2556857,17,9206,4923
2556858,17,9206,4924
2556859,16,9118,4922
2556860,16,9118,4923
2556861,16,9118,4924
2556862,18,8980,4922
2556863,18,8980,4923
2556864,16,8980,4924
2556865,18,9326,4922
2556866,19,9326,4923
2556867,17,9326,4924
2556868,15,9312,4922
2556869,15,9312,4923
2556870,14,9312,4924
2556871,16,8956,4922
2556872,16,8956,4923
2556873,14,8956,4924
2556874,17,9269,4922
2556875,16,9269,4923
2556876,17,9269,4924
2556877,16,9261,4922
2556878,16,9261,4923
2556879,16,9261,4924
2556880,17,8967,4922
2556881,17,8967,4923
2556882,15,8967,4924
2556883,17,9023,4922
2556884,17,9023,4923
2556885,16,9023,4924
2556886,11,9097,4922
2556887,11,9097,4923
2556888,11,9097,4924
2556889,15,9098,4922
2556890,17,9098,4923
2556891,15,9098,4924
2556892,16,9322,4925
2556893,16,9322,4926
2556894,16,9322,4927
2556895,19,9148,4925
2556896,16,9148,4926
2556897,15,9148,4927
2556898,14,8991,4925
2556899,14,8991,4926
2556900,13,8991,4927
2556901,17,8952,4925
2556902,18,8952,4926
2556903,15,8952,4927
2556904,17,9280,4925
2556905,17,9280,4926
2556906,16,9280,4927
2556907,17,9034,4925
2556908,19,9034,4926
2556909,18,9034,4927
2556910,16,9279,4925
2556911,16,9279,4926
2556912,17,9279,4927
2556913,14,9123,4925
2556914,14,9123,4926
2556915,12,9123,4927
2556916,17,9309,4925
2556917,15,9309,4926
2556918,14,9309,4927
2556919,17,9272,4925
2556920,17,9272,4926
2556921,14,9272,4927
2556922,17,9018,4925
2556923,17,9018,4926
2556924,15,9018,4927
2556925,18,9246,4925
2556926,18,9246,4926
2556927,16,9246,4927
2556928,18,9287,4925
2556929,18,9287,4926
2556930,17,9287,4927
2556931,16,8961,4925
2556932,16,8961,4926
2556933,15,8961,4927
2556934,16,9300,4925
2556935,15,9300,4926
2556936,14,9300,4927
2556937,16,8968,4925
2556938,15,8968,4926
2556939,14,8968,4927
2556940,15,9107,4925
2556941,16,9107,4926
2556942,14,9107,4927
2556943,13,9307,4925
2556944,14,9307,4926
2556945,12,9307,4927
2556946,17,8983,4925
2556947,14,8983,4926
2556948,15,8983,4927
2556949,17,9146,4925
2556950,15,9146,4926
2556951,14,9146,4927
2556952,20,9317,4925
2556953,18,9317,4926
2556954,16,9317,4927
2556955,19,9127,4925
2556956,17,9127,4926
2556957,17,9127,4927
2556958,16,9257,4925
2556959,14,9257,4926
2556960,15,9257,4927
2556961,16,9085,4925
2556962,15,9085,4926
2556963,17,9085,4927
2556964,18,9230,4925
2556965,18,9230,4926
2556966,16,9230,4927
2556967,17,9056,4925
2556968,16,9056,4926
2556969,16,9056,4927
2556970,17,9176,4925
2556971,15,9176,4926
2556972,14,9176,4927
2556973,15,9240,4925
2556974,15,9240,4926
2556975,13,9240,4927
2556976,16,9190,4925
2556977,16,9190,4926
2556978,16,9190,4927
2556979,16,9204,4925
2556980,16,9204,4926
2556981,15,9204,4927
2556982,19,9002,4925
2556983,18,9002,4926
2556984,17,9002,4927
2556985,14,9278,4925
2556986,14,9278,4926
2556987,14,9278,4927
2556988,17,9202,4925
2556989,16,9202,4926
2556990,16,9202,4927
2556991,17,9032,4925
2556992,18,9032,4926
2556993,17,9032,4927
