id,promedio,curso_id,estudiante_id,periodo_id
852625,16.5,134,9206,187
852626,16.35,134,9118,187
852627,15.2,134,8980,187
852628,18.25,134,9326,187
852629,14.45,134,9312,187
852630,15.3,134,8956,187
852631,16.55,134,9269,187
852632,15.65,134,9261,187
852633,15.1,134,8967,187
852634,17.5,134,9023,187
852635,11.25,134,9097,187
852636,16.75,134,9098,187
852637,17.6,135,9322,187
852638,16.85,135,9148,187
852639,13.2,135,8991,187
852640,17.6,135,8952,187
852641,16.35,135,9280,187
852642,19.25,135,9034,187
852643,16.25,135,9279,187
852644,12.6,135,9123,187
852645,16.2,135,9309,187
852646,16.6,135,9272,187
852647,15.8,135,9018,187
852648,17.75,135,9246,187
852649,18.25,135,9287,187
852650,16.5,135,8961,187
852651,14.95,135,9300,187
852652,16.4,135,8968,187
852653,15.6,135,9107,187
852654,15.9,135,9307,187
852655,16.6,135,8983,187
852656,17.25,135,9146,187
852657,18.85,135,9317,187
852658,18.6,135,9127,187
852659,15.4,135,9257,187
852660,16.6,135,9085,187
852661,18.05,135,9230,187
852662,17.9,135,9056,187
852663,15.95,135,9176,187
852664,16.3,135,9240,187
852665,16.55,135,9190,187
852666,15.65,135,9204,187
852667,17.1,135,9002,187
852668,15.2,135,9278,187
852669,15.35,135,9202,187
852670,19.25,135,9032,187
852671,16.2,135,9047,187
852672,16.6,135,9286,187
852673,17.85,135,9082,187
852674,16.6,135,9221,187
852675,10.75,135,8995,187
852676,16.5,135,9265,187
852677,15.6,135,9025,187
852678,18.6,135,9324,187
852679,18.2,135,9227,187
852680,13.25,135,9259,187
852681,19.25,135,9301,187
852682,17.6,135,8945,187
852683,17.95,135,9197,187
852684,18.45,135,9232,187
852685,13.6,135,9078,187
852686,15.6,135,8946,187
852687,15.85,135,9119,187
852688,16.85,135,9212,187
852689,17.1,135,9248,187
852690,17.25,135,9185,187
852691,17.25,135,9036,187
852692,14.6,135,9000,187
852693,14.45,135,8955,187
852694,16.25,135,9288,187
852695,16.15,135,9014,187
852696,19.25,135,8999,187
852697,18.25,135,8944,187
852698,18.2,135,9213,187
852699,18.9,135,9105,187
852700,13.25,135,9273,187
852701,12.25,135,9140,187
852702,16.2,135,9131,187
852703,15.25,135,8984,187
852704,15.9,135,9042,187
852705,18.35,135,9151,187
852706,16.85,135,8976,187
852707,12.25,135,9104,187
852708,16.8,135,9170,187
852709,12.4,135,9141,187
852710,19,135,9164,187
852711,17.25,135,9256,187
852712,15.65,135,9144,187
852713,16.1,135,9079,187
852714,14.5,135,9150,187
852715,17.35,135,9274,187
852716,18.2,135,9335,187
852717,15,135,9010,187
852718,19.2,135,9320,187
852719,17.65,135,8943,187
852720,16.6,135,8992,187
852721,17.35,135,9258,187
852722,17,135,9187,187
852723,14.25,135,9063,187
852724,18.2,135,9262,187
852725,16.2,135,9149,187
852726,15.35,135,9050,187
852727,16.6,135,8958,187
852728,16.8,135,9323,187
852729,16.25,135,9087,187
852730,17.85,135,9179,187
852731,14.5,135,9167,187
852732,17,135,8963,187
852733,17.35,135,9125,187
852734,18.2,135,9029,187
852735,16.95,135,9015,187
852736,13.6,135,9084,187
852737,13.25,135,9147,187
852738,16.6,135,8948,187
852739,16.35,135,9295,187
852740,16.5,135,9136,187
852741,16.6,135,9339,187
852742,19,135,9171,187
852743,16.85,135,9201,187
852744,16.6,135,9306,187
852745,16.35,135,9249,187
852746,18.2,135,9203,187
852747,16.6,135,8972,187
852748,17.5,135,9020,187
852749,17,135,9080,187
852750,17.25,135,9311,187
852751,16.6,135,9154,187
852752,16.25,135,9052,187
852753,15.6,135,9101,187
852754,15.1,135,9205,187
852755,16.35,135,9113,187
852756,18.2,135,9096,187
852757,15.85,135,9021,187
852758,17,135,8990,187
852759,13.45,135,8966,187
852760,17,135,9200,187
852761,13.4,135,9283,187
852762,17.85,135,9114,187
852763,15.15,135,9245,187
852764,17,135,9058,187
852765,17,135,9124,187
852766,17.9,135,9276,187
852767,15.35,135,9077,187
852768,13.1,135,9139,187
852769,13.25,135,9238,187
852770,16.75,135,9057,187
852771,16.35,135,9043,187
852772,16.6,135,9061,187
852773,18.6,135,9338,187
852774,18.9,135,9037,187
852775,15.2,135,9290,187
852776,14.6,135,9076,187
852777,15.1,135,9189,187
852778,17.65,135,9199,187
852779,18.6,135,9218,187
852780,17.25,135,9074,187
852781,17.5,135,9068,187
852782,17.25,135,8953,187
852783,15.9,135,8989,187
852784,15.85,135,9291,187
852785,13.95,135,9271,187
852786,17.25,135,9277,187
852787,15.25,135,9163,187
852788,16.45,135,9285,187
852789,18.2,135,9224,187
852790,12.85,135,9066,187
852791,15.35,135,9069,187
852792,17.65,135,9160,187
852793,17.85,135,9325,187
852794,16.65,135,9155,187
852795,17.9,135,9214,187
852796,18.9,135,9219,187
852797,13,135,8949,187
852798,17.25,135,9305,187
852799,14,135,9194,187
852800,16.2,135,9228,187
852801,14.2,135,9225,187
852802,14.5,135,9299,187
852803,17.45,135,9092,187
852804,13.1,135,9234,187
852805,15.8,135,9319,187
852806,16,135,9130,187
852807,16.25,135,9054,187
852808,15,135,9111,187
852809,13.6,135,9268,187
852810,15.6,135,9284,187
852811,15.65,135,8981,187
852812,16.9,135,9156,187
852813,18.25,135,9046,187
852814,14.95,135,9031,187
852815,19,135,9243,187
852816,15.45,135,9241,187
852817,16.85,135,8964,187
852818,13.85,135,9071,187
852819,15.25,135,9019,187
852820,11.85,135,9035,187
852821,18.4,135,9175,187
852822,16.85,135,9242,187
852823,17.85,135,9121,187
852824,15.85,135,9095,187
852825,16.25,135,9266,187
852826,15.95,135,9006,187
852827,18.25,135,8962,187
852828,12.55,135,9181,187
852829,15.6,135,9231,187
852830,15.55,135,9174,187
852831,17.6,135,9310,187
852832,15.85,135,9340,187
852833,11.85,135,9226,187
852834,16.35,135,9330,187
852835,16.45,135,8965,187
852836,13.25,135,9004,187
852837,15.95,135,9137,187
852838,10.85,135,9216,187
852839,16.6,135,9100,187
852840,16.85,135,9223,187
852841,19.65,135,9183,187
852842,16.25,135,9044,187
852843,17.25,135,9303,187
852844,14.25,135,9038,187
852845,18.15,135,9294,187
852846,19,135,9133,187
852847,14.85,135,9008,187
852848,15.35,135,8942,187
852849,10.5,135,8954,187
852850,12.2,135,9067,187
852851,18.2,135,9099,187
852852,16.25,135,8973,187
852853,18,135,9022,187
852854,16.25,135,9112,187
852855,16.25,135,9328,187
852856,14.2,135,9143,187
852857,16.6,135,8993,187
852858,18.7,135,9166,187
852859,14.85,135,9065,187
852860,17.2,135,9333,187
852861,15.45,135,9120,187
852862,17.2,135,8947,187
852863,18.25,135,9215,187
852864,17.65,135,8950,187
852865,19,135,9198,187
852866,16.5,135,9045,187
852867,18.6,135,9108,187
852868,16.75,135,9083,187
852869,17.6,135,9336,187
852870,13.6,135,9251,187
852871,12.2,135,9102,187
852872,13.2,135,9267,187
852873,12.6,135,9281,187
852874,13.25,135,9117,187
852875,16.25,135,9013,187
852876,17.85,135,9220,187
852877,16.6,135,9055,187
852878,15.7,135,9115,187
852879,15.6,135,8998,187
852880,13.25,135,8969,187
852881,13.25,135,9027,187
852882,14.4,135,9308,187
852883,17,135,9270,187
852884,18.6,135,9138,187
852885,18.6,135,9304,187
852886,18.9,135,8971,187
852887,18.2,135,9134,187
852888,16.6,135,9011,187
852889,16.25,135,9039,187
852890,13.85,135,9075,187
852891,16.85,135,9072,187
852892,10.95,135,9184,187
852893,16.6,135,9016,187
852894,17.95,135,9041,187
852895,16.2,135,9208,187
852896,15.35,135,9275,187
852897,16.9,135,9239,187
852898,18.95,135,9173,187
852899,19.25,135,9289,187
852900,17.6,135,9172,187
852901,17.25,135,9110,187
852902,15.35,135,9236,187
852903,12.45,135,9337,187
852904,13,135,9165,187
852905,15.6,135,8951,187
852906,18,135,9191,187
852907,14.65,135,9282,187
852908,18,135,9028,187
852909,17.85,135,8987,187
852910,13.85,135,9168,187
852911,17.35,135,9298,187
852912,17.35,135,9017,187
852913,12.25,135,9062,187
852914,18.2,135,9128,187
852915,18.25,135,9169,187
852916,18.35,135,8957,187
852917,12,135,9059,187
852918,15.5,135,8978,187
852919,15.45,135,9064,187
852920,17.85,135,9196,187
852921,18.2,135,9053,187
852922,16.25,135,9145,187
852923,16.1,135,8997,187
852924,17.25,135,9161,187
852925,14.6,135,9237,187
852926,16.25,135,9153,187
852927,17,135,9026,187
852928,18.1,135,9192,187
852929,18.2,135,9132,187
852930,17.65,135,9162,187
852931,17.6,135,8960,187
852932,17.6,135,9177,187
852933,17.35,135,9157,187
852934,16.6,135,9186,187
852935,17,135,9086,187
852936,16.2,135,8982,187
852937,16.6,135,9158,187
852938,12.6,135,9049,187
852939,15.85,135,9178,187
852940,18,135,9332,187
852941,11.6,135,9030,187
852942,17.75,135,9051,187
852943,16.25,135,8977,187
852944,16.6,135,9012,187
852945,18.25,135,9314,187
852946,16.85,135,9024,187
852947,19,135,9093,187
852948,12.75,135,9315,187
852949,14,135,9142,187
852950,17.65,135,9217,187
852951,15.95,135,9126,187
852952,17.55,135,9070,187
852953,18.2,135,9313,187
852954,15.35,135,9180,187
852955,15.8,135,9005,187
852956,13.25,135,9244,187
852957,15.85,135,9091,187
852958,17.6,135,9327,187
852959,17.1,135,8986,187
852960,15.95,135,9316,187
852961,12.25,135,9116,187
852962,15,135,8979,187
852963,18,135,8994,187
852964,15.2,135,9247,187
852965,17.25,135,9206,187
852966,17,135,9118,187
852967,18,135,8980,187
852968,18.5,135,9326,187
852969,15.35,135,9312,187
852970,15.55,135,8956,187
852971,16.6,135,9269,187
852972,15.85,135,9261,187
852973,15.55,135,8967,187
852974,17.6,135,9023,187
852975,11.55,135,9097,187
852976,16.85,135,9098,187
852977,15.65,136,9322,187
852978,17.2,136,9148,187
852979,13.85,136,8991,187
852980,17.5,136,8952,187
852981,15.5,136,9280,187
852982,17.85,136,9034,187
852983,16.2,136,9279,187
852984,11.1,136,9123,187
852985,15.85,136,9309,187
852986,16.35,136,9272,187
852987,16.6,136,9018,187
852988,16,136,9246,187
852989,18,136,9287,187
852990,15.1,136,8961,187
852991,13.6,136,9300,187
852992,14.2,136,8968,187
852993,13.35,136,9107,187
852994,13.45,136,9307,187
852995,15.7,136,8983,187
852996,16.85,136,9146,187
852997,17.2,136,9317,187
852998,18.6,136,9127,187
852999,12.6,136,9257,187
853000,14.55,136,9085,187
853001,16.6,136,9230,187
853002,16.85,136,9056,187
853003,15.65,136,9176,187
853004,14.25,136,9240,187
853005,14.35,136,9190,187
853006,15,136,9204,187
853007,16.8,136,9002,187
853008,13.65,136,9278,187
853009,14.85,136,9202,187
853010,16.45,136,9032,187
853011,15.35,136,9047,187
853012,15.65,136,9286,187
853013,17.1,136,9082,187
853014,14.35,136,9221,187
853015,11.35,136,8995,187
853016,15.95,136,9265,187
853017,16.15,136,9025,187
853018,15.5,136,9324,187
853019,17.4,136,9227,187
853020,12.15,136,9259,187
853021,18.25,136,9301,187
853022,16.85,136,8945,187
853023,16.15,136,9197,187
853024,17.85,136,9232,187
853025,13.5,136,9078,187
853026,15.4,136,8946,187
853027,15.65,136,9119,187
853028,15.25,136,9212,187
853029,16.5,136,9248,187
853030,16.6,136,9185,187
853031,17.2,136,9036,187
853032,14.2,136,9000,187
853033,13.6,136,8955,187
853034,16.35,136,9288,187
853035,14.9,136,9014,187
853036,18.35,136,8999,187
853037,18.45,136,8944,187
853038,16.85,136,9213,187
853039,18.1,136,9105,187
853040,11.95,136,9273,187
853041,10.8,136,9140,187
853042,16,136,9131,187
853043,13.5,136,8984,187
853044,13.7,136,9042,187
853045,17.4,136,9151,187
853046,14.5,136,8976,187
853047,11.3,136,9104,187
853048,14.95,136,9170,187
853049,10.65,136,9141,187
853050,16.95,136,9164,187
853051,17.4,136,9256,187
853052,16.1,136,9144,187
853053,17.25,136,9079,187
853054,13.25,136,9150,187
853055,16.2,136,9274,187
853056,17.6,136,9335,187
853057,16.5,136,9010,187
853058,17.3,136,9320,187
853059,17.05,136,8943,187
853060,13.25,136,8992,187
853061,18.25,136,9258,187
853062,16.85,136,9187,187
853063,14.1,136,9063,187
853064,17.45,136,9262,187
853065,15.2,136,9149,187
853066,15.45,136,9050,187
853067,15.6,136,8958,187
853068,15.6,136,9323,187
853069,14.5,136,9087,187
853070,18.4,136,9179,187
853071,13.6,136,9167,187
853072,15.75,136,8963,187
853073,14.3,136,9125,187
853074,16.55,136,9029,187
853075,15.1,136,9015,187
853076,12.85,136,9084,187
853077,13,136,9147,187
853078,16.85,136,8948,187
853079,14.85,136,9295,187
853080,15.25,136,9136,187
853081,17.35,136,9339,187
853082,16.95,136,9171,187
853083,16.25,136,9201,187
853084,15.35,136,9306,187
853085,16,136,9249,187
853086,16.25,136,9203,187
853087,16.6,136,8972,187
853088,16.6,136,9020,187
853089,14.95,136,9080,187
853090,16.9,136,9311,187
853091,17.6,136,9154,187
853092,15.55,136,9052,187
853093,14.85,136,9101,187
853094,14.45,136,9205,187
853095,14.6,136,9113,187
853096,17.5,136,9096,187
853097,13,136,9021,187
853098,15.75,136,8990,187
853099,12.4,136,8966,187
853100,17.1,136,9200,187
853101,10.6,136,9283,187
853102,14.85,136,9114,187
853103,14.4,136,9245,187
853104,15.2,136,9058,187
853105,15.35,136,9124,187
853106,15.6,136,9276,187
853107,14.7,136,9077,187
853108,12.95,136,9139,187
853109,13.85,136,9238,187
853110,16,136,9057,187
853111,14.85,136,9043,187
853112,15.1,136,9061,187
853113,17.9,136,9338,187
853114,16.85,136,9037,187
853115,14.25,136,9290,187
853116,12.5,136,9076,187
853117,13.65,136,9189,187
853118,16.25,136,9199,187
853119,17,136,9218,187
853120,16,136,9074,187
853121,16.6,136,9068,187
853122,14.8,136,8953,187
853123,15.7,136,8989,187
853124,16.3,136,9291,187
853125,12.9,136,9271,187
853126,16.1,136,9277,187
853127,15.65,136,9163,187
853128,17.2,136,9285,187
853129,16.25,136,9224,187
853130,14.55,136,9066,187
853131,15,136,9069,187
853132,16.25,136,9160,187
853133,17.75,136,9325,187
853134,15.2,136,9155,187
853135,14.95,136,9214,187
853136,18.35,136,9219,187
853137,11.35,136,8949,187
853138,15.4,136,9305,187
853139,12.85,136,9194,187
853140,16.35,136,9228,187
853141,13.05,136,9225,187
853142,16,136,9299,187
853143,15.75,136,9092,187
853144,10.85,136,9234,187
853145,15.95,136,9319,187
853146,15.4,136,9130,187
853147,14.15,136,9054,187
853148,14.4,136,9111,187
853149,13.75,136,9268,187
853150,15.85,136,9284,187
853151,15.95,136,8981,187
853152,14.5,136,9156,187
853153,14.7,136,9046,187
853154,14.45,136,9031,187
853155,18.6,136,9243,187
853156,15,136,9241,187
853157,17.15,136,8964,187
853158,12.65,136,9071,187
853159,13.35,136,9019,187
853160,10.6,136,9035,187
853161,17.7,136,9175,187
853162,16.6,136,9242,187
853163,17.25,136,9121,187
853164,15.55,136,9095,187
853165,15.65,136,9266,187
853166,15,136,9006,187
853167,17.6,136,8962,187
853168,10.95,136,9181,187
853169,13.7,136,9231,187
853170,14.55,136,9174,187
853171,14.25,136,9310,187
853172,14.1,136,9340,187
853173,11.25,136,9226,187
853174,16.1,136,9330,187
853175,15.6,136,8965,187
853176,12.45,136,9004,187
853177,14.5,136,9137,187
853178,10.25,136,9216,187
853179,16.95,136,9100,187
853180,15.25,136,9223,187
853181,16,136,9183,187
853182,12.85,136,9044,187
853183,15.8,136,9303,187
853184,11.5,136,9038,187
853185,17.25,136,9294,187
853186,17.75,136,9133,187
853187,14.2,136,9008,187
853188,15.5,136,8942,187
853189,10.25,136,8954,187
853190,12.85,136,9067,187
853191,15.15,136,9099,187
853192,15.9,136,8973,187
853193,16.25,136,9022,187
853194,15.35,136,9112,187
853195,14,136,9328,187
853196,15.25,136,9143,187
853197,14.2,136,8993,187
853198,16.6,136,9166,187
853199,12.9,136,9065,187
853200,16.15,136,9333,187
853201,13.85,136,9120,187
853202,15.25,136,8947,187
853203,17.9,136,9215,187
853204,17.95,136,8950,187
853205,16.3,136,9198,187
853206,17.1,136,9045,187
853207,18.35,136,9108,187
853208,15.85,136,9083,187
853209,15.85,136,9336,187
853210,13.45,136,9251,187
853211,11.35,136,9102,187
853212,11.55,136,9267,187
853213,11.15,136,9281,187
853214,12.85,136,9117,187
853215,14.3,136,9013,187
853216,16.05,136,9220,187
853217,16.2,136,9055,187
853218,15.15,136,9115,187
853219,15.85,136,8998,187
853220,12.1,136,8969,187
853221,11.65,136,9027,187
853222,13.4,136,9308,187
853223,15.9,136,9270,187
853224,17.1,136,9138,187
853225,17.95,136,9304,187
853226,16.95,136,8971,187
853227,18.1,136,9134,187
853228,14.8,136,9011,187
853229,16.85,136,9039,187
853230,11.6,136,9075,187
853231,17.65,136,9072,187
853232,12.25,136,9184,187
853233,15.2,136,9016,187
853234,17.95,136,9041,187
853235,15.25,136,9208,187
853236,15.1,136,9275,187
853237,15.25,136,9239,187
853238,17.2,136,9173,187
853239,17.85,136,9289,187
853240,16,136,9172,187
853241,15.15,136,9110,187
853242,13.2,136,9236,187
853243,11.45,136,9337,187
853244,12.2,136,9165,187
853245,13.9,136,8951,187
853246,15.25,136,9191,187
853247,13.85,136,9282,187
853248,16.25,136,9028,187
853249,15.9,136,8987,187
853250,12.65,136,9168,187
853251,16.35,136,9298,187
853252,15.15,136,9017,187
853253,12.1,136,9062,187
853254,16.95,136,9128,187
853255,17.1,136,9169,187
853256,16.25,136,8957,187
853257,12.45,136,9059,187
853258,13.9,136,8978,187
853259,15.25,136,9064,187
853260,17.2,136,9196,187
853261,16.85,136,9053,187
853262,15.95,136,9145,187
853263,16.35,136,8997,187
853264,18.25,136,9161,187
853265,13.45,136,9237,187
853266,14.85,136,9153,187
853267,15.3,136,9026,187
853268,17.55,136,9192,187
853269,18,136,9132,187
853270,16.85,136,9162,187
853271,16.85,136,8960,187
853272,16.8,136,9177,187
853273,15.45,136,9157,187
853274,14.95,136,9186,187
853275,16.55,136,9086,187
853276,16.65,136,8982,187
853277,15.65,136,9158,187
853278,9.85,136,9049,187
853279,13.6,136,9178,187
853280,17.75,136,9332,187
853281,10.65,136,9030,187
853282,18.25,136,9051,187
853283,14.4,136,8977,187
853284,17.35,136,9012,187
853285,17.25,136,9314,187
853286,14.95,136,9024,187
853287,17.45,136,9093,187
853288,14,136,9315,187
853289,13.2,136,9142,187
853290,15.1,136,9217,187
853291,14.7,136,9126,187
853292,15.9,136,9070,187
853293,17.2,136,9313,187
853294,13.95,136,9180,187
853295,16.2,136,9005,187
853296,13.35,136,9244,187
853297,15.6,136,9091,187
853298,17.25,136,9327,187
853299,17.65,136,8986,187
853300,14.75,136,9316,187
853301,12.65,136,9116,187
853302,14.6,136,8979,187
853303,15.5,136,8994,187
853304,15.35,136,9247,187
853305,15.6,136,9206,187
853306,15.8,136,9118,187
853307,16.8,136,8980,187
853308,17.25,136,9326,187
853309,13.85,136,9312,187
853310,14.6,136,8956,187
853311,14,136,9269,187
853312,14.95,136,9261,187
853313,15.25,136,8967,187
853314,15.6,136,9023,187
853315,9.5,136,9097,187
853316,16.6,136,9098,187
853317,19.4,137,9322,187
853318,19.25,137,9148,187
853319,14.6,137,8991,187
853320,19,137,8952,187
853321,16.6,137,9280,187
853322,20,137,9034,187
853323,16.85,137,9279,187
853324,15,137,9123,187
853325,17.25,137,9309,187
853326,18.85,137,9272,187
853327,17.6,137,9018,187
853328,19.25,137,9246,187
853329,19.6,137,9287,187
853330,18,137,8961,187
853331,15.6,137,9300,187
853332,17.6,137,8968,187
853333,16.35,137,9107,187
853334,16.25,137,9307,187
853335,18.25,137,8983,187
853336,19.25,137,9146,187
853337,19.6,137,9317,187
853338,20,137,9127,187
853339,15.85,137,9257,187
853340,18,137,9085,187
853341,20,137,9230,187
853342,19.75,137,9056,187
853343,18.2,137,9176,187
853344,17.5,137,9240,187
853345,17.5,137,9190,187
853346,16.85,137,9204,187
853347,18.6,137,9002,187
853348,16.85,137,9278,187
853349,17.2,137,9202,187
853350,19.65,137,9032,187
853351,18.2,137,9047,187
853352,19,137,9286,187
853353,18.95,137,9082,187
853354,16.6,137,9221,187
853355,12.2,137,8995,187
853356,18.2,137,9265,187
853357,19.25,137,9025,187
853358,18.1,137,9324,187
853359,19.6,137,9227,187
853360,14.85,137,9259,187
853361,19.6,137,9301,187
853362,19.25,137,8945,187
853363,18.6,137,9197,187
853364,20,137,9232,187
853365,15.6,137,9078,187
853366,17.6,137,8946,187
853367,18.2,137,9119,187
853368,16.5,137,9212,187
853369,19.6,137,9248,187
853370,20,137,9185,187
853371,19.65,137,9036,187
853372,15.5,137,9000,187
853373,15.85,137,8955,187
853374,19.25,137,9288,187
853375,16.25,137,9014,187
853376,19.6,137,8999,187
853377,19.6,137,8944,187
853378,18.6,137,9213,187
853379,20,137,9105,187
853380,13.5,137,9273,187
853381,13.6,137,9140,187
853382,18.6,137,9131,187
853383,16.6,137,8984,187
853384,18.25,137,9042,187
853385,18.5,137,9151,187
853386,16.6,137,8976,187
853387,13.6,137,9104,187
853388,17.85,137,9170,187
853389,14.6,137,9141,187
853390,19.2,137,9164,187
853391,18.85,137,9256,187
853392,18.2,137,9144,187
