id,monto,fecha,concepto,comprobante,estudiante_id
116524,350,2024-10-21,Pensión Escolar - Octubre 2024,B001-2024109286,9286
116525,350,2024-11-18,Pensión Escolar - Noviembre 2024,B001-2024119286,9286
116526,350,2024-12-23,Pensión Escolar - Diciembre 2024,B001-2024129286,9286
116527,350,2024-03-28,Pensión Escolar - Marzo 2024,B001-2024039082,9082
116528,350,2024-04-26,Pensión Escolar - Abril 2024,B001-2024049082,9082
116529,350,2024-05-31,Pensión Escolar - Mayo 2024,B001-2024059082,9082
116530,350,2024-06-26,Pensión Escolar - Junio 2024,B001-2024069082,9082
116531,350,2024-07-23,Pensión Escolar - Julio 2024,B001-2024079082,9082
116532,350,2024-08-30,Pensión Escolar - Agosto 2024,B001-2024089082,9082
116533,350,2024-09-27,Pensión Escolar - Setiembre 2024,B001-2024099082,9082
116534,350,2024-10-30,Pensión Escolar - Octubre 2024,B001-2024109082,9082
116535,350,2024-11-22,Pensión Escolar - Noviembre 2024,B001-2024119082,9082
116536,350,2024-12-23,Pensión Escolar - Diciembre 2024,B001-2024129082,9082
116537,350,2024-03-29,Pensión Escolar - Marzo 2024,B001-2024039221,9221
116538,350,2024-04-29,Pensión Escolar - Abril 2024,B001-2024049221,9221
116539,350,2024-06-19,Pensión Escolar - Junio 2024,B001-2024069221,9221
116540,350,2024-07-19,Pensión Escolar - Julio 2024,B001-2024079221,9221
116541,350,2024-08-21,Pensión Escolar - Agosto 2024,B001-2024089221,9221
116542,350,2024-09-20,Pensión Escolar - Setiembre 2024,B001-2024099221,9221
116543,350,2024-10-18,Pensión Escolar - Octubre 2024,B001-2024109221,9221
116544,350,2024-11-20,Pensión Escolar - Noviembre 2024,B001-2024119221,9221
116545,350,2024-12-23,Pensión Escolar - Diciembre 2024,B001-2024129221,9221
116546,350,2024-04-23,Pensión Escolar - Abril 2024,B001-2024048995,8995
116547,350,2024-05-22,Pensión Escolar - Mayo 2024,B001-2024058995,8995
116548,350,2024-06-19,Pensión Escolar - Junio 2024,B001-2024068995,8995
116549,350,2024-07-18,Pensión Escolar - Julio 2024,B001-2024078995,8995
116550,350,2024-08-22,Pensión Escolar - Agosto 2024,B001-2024088995,8995
116551,350,2024-09-24,Pensión Escolar - Setiembre 2024,B001-2024098995,8995
116552,350,2024-10-31,Pensión Escolar - Octubre 2024,B001-2024108995,8995
116553,350,2024-11-29,Pensión Escolar - Noviembre 2024,B001-2024118995,8995
116554,350,2024-12-27,Pensión Escolar - Diciembre 2024,B001-2024128995,8995
116555,350,2024-03-26,Pensión Escolar - Marzo 2024,B001-2024039265,9265
116556,350,2024-04-19,Pensión Escolar - Abril 2024,B001-2024049265,9265
116557,350,2024-05-31,Pensión Escolar - Mayo 2024,B001-2024059265,9265
116558,350,2024-06-24,Pensión Escolar - Junio 2024,B001-2024069265,9265
116559,350,2024-08-01,Pensión Escolar - Julio 2024,B001-2024079265,9265
116560,350,2024-08-23,Pensión Escolar - Agosto 2024,B001-2024089265,9265
116561,350,2024-10-01,Pensión Escolar - Setiembre 2024,B001-2024099265,9265
116562,350,2024-10-25,Pensión Escolar - Octubre 2024,B001-2024109265,9265
116563,350,2024-12-02,Pensión Escolar - Noviembre 2024,B001-2024119265,9265
116564,350,2024-12-23,Pensión Escolar - Diciembre 2024,B001-2024129265,9265
116565,350,2024-03-18,Pensión Escolar - Marzo 2024,B001-2024039025,9025
116566,350,2024-05-02,Pensión Escolar - Abril 2024,B001-2024049025,9025
116567,350,2024-05-28,Pensión Escolar - Mayo 2024,B001-2024059025,9025
116568,350,2024-06-21,Pensión Escolar - Junio 2024,B001-2024069025,9025
116569,350,2024-08-30,Pensión Escolar - Agosto 2024,B001-2024089025,9025
116570,350,2024-09-20,Pensión Escolar - Setiembre 2024,B001-2024099025,9025
116571,350,2024-10-29,Pensión Escolar - Octubre 2024,B001-2024109025,9025
116572,350,2024-11-22,Pensión Escolar - Noviembre 2024,B001-2024119025,9025
116573,350,2024-12-23,Pensión Escolar - Diciembre 2024,B001-2024129025,9025
116574,350,2024-03-21,Pensión Escolar - Marzo 2024,B001-2024039324,9324
116575,350,2024-04-23,Pensión Escolar - Abril 2024,B001-2024049324,9324
116576,350,2024-05-31,Pensión Escolar - Mayo 2024,B001-2024059324,9324
116577,350,2024-06-25,Pensión Escolar - Junio 2024,B001-2024069324,9324
116578,350,2024-07-26,Pensión Escolar - Julio 2024,B001-2024079324,9324
116579,350,2024-08-16,Pensión Escolar - Agosto 2024,B001-2024089324,9324
116580,350,2024-09-27,Pensión Escolar - Setiembre 2024,B001-2024099324,9324
116581,350,2024-10-23,Pensión Escolar - Octubre 2024,B001-2024109324,9324
116582,350,2024-11-28,Pensión Escolar - Noviembre 2024,B001-2024119324,9324
116583,350,2024-03-29,Pensión Escolar - Marzo 2024,B001-2024039227,9227
116584,350,2024-04-25,Pensión Escolar - Abril 2024,B001-2024049227,9227
116585,350,2024-05-20,Pensión Escolar - Mayo 2024,B001-2024059227,9227
116586,350,2024-06-28,Pensión Escolar - Junio 2024,B001-2024069227,9227
116587,350,2024-07-19,Pensión Escolar - Julio 2024,B001-2024079227,9227
116588,350,2024-08-21,Pensión Escolar - Agosto 2024,B001-2024089227,9227
116589,350,2024-09-27,Pensión Escolar - Setiembre 2024,B001-2024099227,9227
116590,350,2024-10-24,Pensión Escolar - Octubre 2024,B001-2024109227,9227
116591,350,2024-11-21,Pensión Escolar - Noviembre 2024,B001-2024119227,9227
116592,350,2025-01-01,Pensión Escolar - Diciembre 2024,B001-2024129227,9227
116593,350,2024-03-29,Pensión Escolar - Marzo 2024,B001-2024039259,9259
116594,350,2024-04-22,Pensión Escolar - Abril 2024,B001-2024049259,9259
116595,350,2024-05-22,Pensión Escolar - Mayo 2024,B001-2024059259,9259
116596,350,2024-06-21,Pensión Escolar - Junio 2024,B001-2024069259,9259
116597,350,2024-07-19,Pensión Escolar - Julio 2024,B001-2024079259,9259
116598,350,2024-08-19,Pensión Escolar - Agosto 2024,B001-2024089259,9259
116599,350,2024-09-24,Pensión Escolar - Setiembre 2024,B001-2024099259,9259
116600,350,2024-10-21,Pensión Escolar - Octubre 2024,B001-2024109259,9259
116601,350,2024-11-29,Pensión Escolar - Noviembre 2024,B001-2024119259,9259
116602,350,2024-12-31,Pensión Escolar - Diciembre 2024,B001-2024129259,9259
116603,350,2024-04-02,Pensión Escolar - Marzo 2024,B001-2024039301,9301
116604,350,2024-04-24,Pensión Escolar - Abril 2024,B001-2024049301,9301
116605,350,2024-05-20,Pensión Escolar - Mayo 2024,B001-2024059301,9301
116606,350,2024-06-28,Pensión Escolar - Junio 2024,B001-2024069301,9301
116607,350,2024-07-22,Pensión Escolar - Julio 2024,B001-2024079301,9301
116608,350,2024-08-27,Pensión Escolar - Agosto 2024,B001-2024089301,9301
116609,350,2024-10-02,Pensión Escolar - Setiembre 2024,B001-2024099301,9301
116610,350,2024-10-25,Pensión Escolar - Octubre 2024,B001-2024109301,9301
116611,350,2024-11-22,Pensión Escolar - Noviembre 2024,B001-2024119301,9301
116612,350,2025-01-01,Pensión Escolar - Diciembre 2024,B001-2024129301,9301
116613,350,2024-03-29,Pensión Escolar - Marzo 2024,B001-2024038945,8945
116614,350,2024-05-01,Pensión Escolar - Abril 2024,B001-2024048945,8945
116615,350,2024-05-31,Pensión Escolar - Mayo 2024,B001-2024058945,8945
116616,350,2024-07-03,Pensión Escolar - Junio 2024,B001-2024068945,8945
116617,350,2024-07-19,Pensión Escolar - Julio 2024,B001-2024078945,8945
116618,350,2024-08-16,Pensión Escolar - Agosto 2024,B001-2024088945,8945
116619,350,2024-09-23,Pensión Escolar - Setiembre 2024,B001-2024098945,8945
116620,350,2024-10-23,Pensión Escolar - Octubre 2024,B001-2024108945,8945
116621,350,2024-11-25,Pensión Escolar - Noviembre 2024,B001-2024118945,8945
116622,350,2024-12-20,Pensión Escolar - Diciembre 2024,B001-2024128945,8945
116623,350,2024-03-26,Pensión Escolar - Marzo 2024,B001-2024039197,9197
116624,350,2024-04-19,Pensión Escolar - Abril 2024,B001-2024049197,9197
116625,350,2024-05-24,Pensión Escolar - Mayo 2024,B001-2024059197,9197
116626,350,2024-06-25,Pensión Escolar - Junio 2024,B001-2024069197,9197
116627,350,2024-07-19,Pensión Escolar - Julio 2024,B001-2024079197,9197
116628,350,2024-08-21,Pensión Escolar - Agosto 2024,B001-2024089197,9197
116629,350,2024-09-30,Pensión Escolar - Setiembre 2024,B001-2024099197,9197
116630,350,2024-10-29,Pensión Escolar - Octubre 2024,B001-2024109197,9197
116631,350,2024-12-02,Pensión Escolar - Noviembre 2024,B001-2024119197,9197
116632,350,2024-12-20,Pensión Escolar - Diciembre 2024,B001-2024129197,9197
116633,350,2024-04-02,Pensión Escolar - Marzo 2024,B001-2024039232,9232
116634,350,2024-04-18,Pensión Escolar - Abril 2024,B001-2024049232,9232
116635,350,2024-05-24,Pensión Escolar - Mayo 2024,B001-2024059232,9232
116636,350,2024-07-01,Pensión Escolar - Junio 2024,B001-2024069232,9232
116637,350,2024-07-26,Pensión Escolar - Julio 2024,B001-2024079232,9232
116638,350,2024-08-23,Pensión Escolar - Agosto 2024,B001-2024089232,9232
116639,350,2024-10-02,Pensión Escolar - Setiembre 2024,B001-2024099232,9232
116640,350,2024-10-18,Pensión Escolar - Octubre 2024,B001-2024109232,9232
116641,350,2024-11-25,Pensión Escolar - Noviembre 2024,B001-2024119232,9232
116642,350,2024-12-24,Pensión Escolar - Diciembre 2024,B001-2024129232,9232
116643,350,2024-03-29,Pensión Escolar - Marzo 2024,B001-2024039078,9078
116644,350,2024-05-02,Pensión Escolar - Abril 2024,B001-2024049078,9078
116645,350,2024-05-30,Pensión Escolar - Mayo 2024,B001-2024059078,9078
116646,350,2024-06-18,Pensión Escolar - Junio 2024,B001-2024069078,9078
116647,350,2024-07-23,Pensión Escolar - Julio 2024,B001-2024079078,9078
116648,350,2024-08-23,Pensión Escolar - Agosto 2024,B001-2024089078,9078
116649,350,2024-09-27,Pensión Escolar - Setiembre 2024,B001-2024099078,9078
116650,350,2024-10-25,Pensión Escolar - Octubre 2024,B001-2024109078,9078
116651,350,2024-11-25,Pensión Escolar - Noviembre 2024,B001-2024119078,9078
116652,350,2024-12-20,Pensión Escolar - Diciembre 2024,B001-2024129078,9078
116653,350,2024-03-29,Pensión Escolar - Marzo 2024,B001-2024038946,8946
116654,350,2024-04-19,Pensión Escolar - Abril 2024,B001-2024048946,8946
116655,350,2024-05-31,Pensión Escolar - Mayo 2024,B001-2024058946,8946
116656,350,2024-06-28,Pensión Escolar - Junio 2024,B001-2024068946,8946
116657,350,2024-07-23,Pensión Escolar - Julio 2024,B001-2024078946,8946
116658,350,2024-08-23,Pensión Escolar - Agosto 2024,B001-2024088946,8946
116659,350,2024-09-19,Pensión Escolar - Setiembre 2024,B001-2024098946,8946
116660,350,2024-10-21,Pensión Escolar - Octubre 2024,B001-2024108946,8946
116661,350,2024-11-22,Pensión Escolar - Noviembre 2024,B001-2024118946,8946
116662,350,2024-12-20,Pensión Escolar - Diciembre 2024,B001-2024128946,8946
116663,350,2024-03-22,Pensión Escolar - Marzo 2024,B001-2024039119,9119
116664,350,2024-04-19,Pensión Escolar - Abril 2024,B001-2024049119,9119
116665,350,2024-05-29,Pensión Escolar - Mayo 2024,B001-2024059119,9119
116666,350,2024-06-28,Pensión Escolar - Junio 2024,B001-2024069119,9119
116667,350,2024-07-18,Pensión Escolar - Julio 2024,B001-2024079119,9119
116668,350,2024-08-30,Pensión Escolar - Agosto 2024,B001-2024089119,9119
116669,350,2024-09-20,Pensión Escolar - Setiembre 2024,B001-2024099119,9119
116670,350,2024-10-30,Pensión Escolar - Octubre 2024,B001-2024109119,9119
116671,350,2024-12-20,Pensión Escolar - Diciembre 2024,B001-2024129119,9119
116672,350,2024-03-22,Pensión Escolar - Marzo 2024,B001-2024039212,9212
116673,350,2024-04-22,Pensión Escolar - Abril 2024,B001-2024049212,9212
116674,350,2024-05-29,Pensión Escolar - Mayo 2024,B001-2024059212,9212
116675,350,2024-06-28,Pensión Escolar - Junio 2024,B001-2024069212,9212
116676,350,2024-07-26,Pensión Escolar - Julio 2024,B001-2024079212,9212
116677,350,2024-08-23,Pensión Escolar - Agosto 2024,B001-2024089212,9212
116678,350,2024-09-27,Pensión Escolar - Setiembre 2024,B001-2024099212,9212
116679,350,2024-10-18,Pensión Escolar - Octubre 2024,B001-2024109212,9212
116680,350,2024-11-25,Pensión Escolar - Noviembre 2024,B001-2024119212,9212
116681,350,2024-12-25,Pensión Escolar - Diciembre 2024,B001-2024129212,9212
116682,350,2024-04-02,Pensión Escolar - Marzo 2024,B001-2024039248,9248
116683,350,2024-04-30,Pensión Escolar - Abril 2024,B001-2024049248,9248
116684,350,2024-05-22,Pensión Escolar - Mayo 2024,B001-2024059248,9248
116685,350,2024-06-20,Pensión Escolar - Junio 2024,B001-2024069248,9248
116686,350,2024-07-18,Pensión Escolar - Julio 2024,B001-2024079248,9248
116687,350,2024-08-19,Pensión Escolar - Agosto 2024,B001-2024089248,9248
116688,350,2024-09-18,Pensión Escolar - Setiembre 2024,B001-2024099248,9248
116689,350,2024-10-18,Pensión Escolar - Octubre 2024,B001-2024109248,9248
116690,350,2024-11-22,Pensión Escolar - Noviembre 2024,B001-2024119248,9248
116691,350,2024-12-26,Pensión Escolar - Diciembre 2024,B001-2024129248,9248
116692,350,2024-04-01,Pensión Escolar - Marzo 2024,B001-2024039185,9185
116693,350,2024-04-19,Pensión Escolar - Abril 2024,B001-2024049185,9185
116694,350,2024-05-17,Pensión Escolar - Mayo 2024,B001-2024059185,9185
116695,350,2024-06-21,Pensión Escolar - Junio 2024,B001-2024069185,9185
116696,350,2024-07-31,Pensión Escolar - Julio 2024,B001-2024079185,9185
116697,350,2024-08-23,Pensión Escolar - Agosto 2024,B001-2024089185,9185
116698,350,2024-09-27,Pensión Escolar - Setiembre 2024,B001-2024099185,9185
116699,350,2024-10-24,Pensión Escolar - Octubre 2024,B001-2024109185,9185
116700,350,2024-11-21,Pensión Escolar - Noviembre 2024,B001-2024119185,9185
116701,350,2024-12-27,Pensión Escolar - Diciembre 2024,B001-2024129185,9185
116702,350,2024-03-28,Pensión Escolar - Marzo 2024,B001-2024039036,9036
116703,350,2024-04-19,Pensión Escolar - Abril 2024,B001-2024049036,9036
116704,350,2024-05-27,Pensión Escolar - Mayo 2024,B001-2024059036,9036
116705,350,2024-06-26,Pensión Escolar - Junio 2024,B001-2024069036,9036
116706,350,2024-07-22,Pensión Escolar - Julio 2024,B001-2024079036,9036
116707,350,2024-08-30,Pensión Escolar - Agosto 2024,B001-2024089036,9036
116708,350,2024-10-01,Pensión Escolar - Setiembre 2024,B001-2024099036,9036
116709,350,2024-10-29,Pensión Escolar - Octubre 2024,B001-2024109036,9036
116710,350,2024-11-26,Pensión Escolar - Noviembre 2024,B001-2024119036,9036
116711,350,2024-12-19,Pensión Escolar - Diciembre 2024,B001-2024129036,9036
116712,350,2024-03-22,Pensión Escolar - Marzo 2024,B001-2024039000,9000
116713,350,2024-04-19,Pensión Escolar - Abril 2024,B001-2024049000,9000
116714,350,2024-05-28,Pensión Escolar - Mayo 2024,B001-2024059000,9000
116715,350,2024-06-27,Pensión Escolar - Junio 2024,B001-2024069000,9000
116716,350,2024-08-02,Pensión Escolar - Julio 2024,B001-2024079000,9000
116717,350,2024-08-19,Pensión Escolar - Agosto 2024,B001-2024089000,9000
116718,350,2024-09-24,Pensión Escolar - Setiembre 2024,B001-2024099000,9000
116719,350,2024-10-29,Pensión Escolar - Octubre 2024,B001-2024109000,9000
116720,350,2024-11-20,Pensión Escolar - Noviembre 2024,B001-2024119000,9000
116721,350,2024-12-30,Pensión Escolar - Diciembre 2024,B001-2024129000,9000
116722,350,2024-04-01,Pensión Escolar - Marzo 2024,B001-2024038955,8955
116723,350,2024-05-03,Pensión Escolar - Abril 2024,B001-2024048955,8955
116724,350,2024-05-31,Pensión Escolar - Mayo 2024,B001-2024058955,8955
116725,350,2024-06-21,Pensión Escolar - Junio 2024,B001-2024068955,8955
116726,350,2024-07-29,Pensión Escolar - Julio 2024,B001-2024078955,8955
116727,350,2024-08-27,Pensión Escolar - Agosto 2024,B001-2024088955,8955
116728,350,2024-09-25,Pensión Escolar - Setiembre 2024,B001-2024098955,8955
116729,350,2024-10-18,Pensión Escolar - Octubre 2024,B001-2024108955,8955
116730,350,2024-11-29,Pensión Escolar - Noviembre 2024,B001-2024118955,8955
116731,350,2024-12-20,Pensión Escolar - Diciembre 2024,B001-2024128955,8955
116732,350,2024-03-26,Pensión Escolar - Marzo 2024,B001-2024039288,9288
116733,350,2024-04-26,Pensión Escolar - Abril 2024,B001-2024049288,9288
116734,350,2024-05-24,Pensión Escolar - Mayo 2024,B001-2024059288,9288
116735,350,2024-06-28,Pensión Escolar - Junio 2024,B001-2024069288,9288
116736,350,2024-07-26,Pensión Escolar - Julio 2024,B001-2024079288,9288
116737,350,2024-08-30,Pensión Escolar - Agosto 2024,B001-2024089288,9288
116738,350,2024-09-30,Pensión Escolar - Setiembre 2024,B001-2024099288,9288
116739,350,2024-10-21,Pensión Escolar - Octubre 2024,B001-2024109288,9288
116740,350,2024-11-28,Pensión Escolar - Noviembre 2024,B001-2024119288,9288
116741,350,2025-01-01,Pensión Escolar - Diciembre 2024,B001-2024129288,9288
116742,350,2024-03-19,Pensión Escolar - Marzo 2024,B001-2024039014,9014
116743,350,2024-05-01,Pensión Escolar - Abril 2024,B001-2024049014,9014
116744,350,2024-05-20,Pensión Escolar - Mayo 2024,B001-2024059014,9014
116745,350,2024-06-21,Pensión Escolar - Junio 2024,B001-2024069014,9014
116746,350,2024-07-29,Pensión Escolar - Julio 2024,B001-2024079014,9014
116747,350,2024-08-26,Pensión Escolar - Agosto 2024,B001-2024089014,9014
116748,350,2024-09-30,Pensión Escolar - Setiembre 2024,B001-2024099014,9014
116749,350,2024-11-20,Pensión Escolar - Noviembre 2024,B001-2024119014,9014
116750,350,2024-12-24,Pensión Escolar - Diciembre 2024,B001-2024129014,9014
116751,350,2024-03-22,Pensión Escolar - Marzo 2024,B001-2024038999,8999
116752,350,2024-04-22,Pensión Escolar - Abril 2024,B001-2024048999,8999
116753,350,2024-05-31,Pensión Escolar - Mayo 2024,B001-2024058999,8999
116754,350,2024-06-21,Pensión Escolar - Junio 2024,B001-2024068999,8999
116755,350,2024-07-29,Pensión Escolar - Julio 2024,B001-2024078999,8999
116756,350,2024-08-30,Pensión Escolar - Agosto 2024,B001-2024088999,8999
116757,350,2024-09-27,Pensión Escolar - Setiembre 2024,B001-2024098999,8999
116758,350,2024-10-25,Pensión Escolar - Octubre 2024,B001-2024108999,8999
116759,350,2024-11-29,Pensión Escolar - Noviembre 2024,B001-2024118999,8999
116760,350,2024-12-25,Pensión Escolar - Diciembre 2024,B001-2024128999,8999
116761,350,2024-03-20,Pensión Escolar - Marzo 2024,B001-2024038944,8944
116762,350,2024-04-30,Pensión Escolar - Abril 2024,B001-2024048944,8944
116763,350,2024-05-28,Pensión Escolar - Mayo 2024,B001-2024058944,8944
116764,350,2024-06-26,Pensión Escolar - Junio 2024,B001-2024068944,8944
116765,350,2024-07-26,Pensión Escolar - Julio 2024,B001-2024078944,8944
116766,350,2024-08-28,Pensión Escolar - Agosto 2024,B001-2024088944,8944
116767,350,2024-09-20,Pensión Escolar - Setiembre 2024,B001-2024098944,8944
116768,350,2024-10-28,Pensión Escolar - Octubre 2024,B001-2024108944,8944
116769,350,2024-11-27,Pensión Escolar - Noviembre 2024,B001-2024118944,8944
116770,350,2024-12-24,Pensión Escolar - Diciembre 2024,B001-2024128944,8944
116771,350,2024-03-18,Pensión Escolar - Marzo 2024,B001-2024039213,9213
116772,350,2024-05-03,Pensión Escolar - Abril 2024,B001-2024049213,9213
116773,350,2024-05-17,Pensión Escolar - Mayo 2024,B001-2024059213,9213
116774,350,2024-06-27,Pensión Escolar - Junio 2024,B001-2024069213,9213
116775,350,2024-08-01,Pensión Escolar - Julio 2024,B001-2024079213,9213
116776,350,2024-08-21,Pensión Escolar - Agosto 2024,B001-2024089213,9213
116777,350,2024-09-30,Pensión Escolar - Setiembre 2024,B001-2024099213,9213
116778,350,2024-12-02,Pensión Escolar - Noviembre 2024,B001-2024119213,9213
116779,350,2024-12-20,Pensión Escolar - Diciembre 2024,B001-2024129213,9213
116780,350,2024-03-19,Pensión Escolar - Marzo 2024,B001-2024039105,9105
