id,periodo,monto,estado,estudiante_id
164940,Agosto 2024,350,Pagado,8984
164941,Setiembre 2024,350,Pagado,8984
164942,Octubre 2024,350,Pagado,8984
164943,Noviembre 2024,350,Pagado,8984
164944,Diciembre 2024,350,Pagado,8984
164945,Marzo 2024,350,Pagado,9042
164946,Abril 2024,350,Pagado,9042
164947,Mayo 2024,350,Pagado,9042
164948,Junio 2024,350,Pagado,9042
164949,Julio 2024,350,Pagado,9042
164950,Agosto 2024,350,Pagado,9042
164951,Setiembre 2024,350,Pagado,9042
164952,Octubre 2024,350,Pagado,9042
164953,Noviembre 2024,350,Pagado,9042
164954,Diciembre 2024,350,Pagado,9042
164955,Marzo 2024,350,Pagado,9151
164956,Abril 2024,350,Pagado,9151
164957,Mayo 2024,350,Pagado,9151
164958,Junio 2024,350,Pagado,9151
164959,Julio 2024,350,Pagado,9151
164960,Agosto 2024,350,Pagado,9151
164961,Setiembre 2024,350,Pagado,9151
164962,Octubre 2024,350,Pagado,9151
164963,Noviembre 2024,350,Pagado,9151
164964,Diciembre 2024,350,Pagado,9151
164965,Marzo 2024,350,Pagado,8976
164966,Abril 2024,350,Pagado,8976
164967,Mayo 2024,350,Pagado,8976
164968,Junio 2024,350,Pagado,8976
164969,Julio 2024,350,Pagado,8976
164970,Agosto 2024,350,Pagado,8976
164971,Setiembre 2024,350,Pagado,8976
164972,Octubre 2024,350,Pagado,8976
164973,Noviembre 2024,350,Pagado,8976
164974,Diciembre 2024,350,Pagado,8976
164975,Marzo 2024,350,Pagado,9104
164976,Abril 2024,350,Pagado,9104
164977,Mayo 2024,350,Pagado,9104
164978,Junio 2024,350,Pagado,9104
164979,Julio 2024,350,Pagado,9104
164980,Agosto 2024,350,Pagado,9104
164981,Setiembre 2024,350,Pagado,9104
164982,Octubre 2024,350,Pagado,9104
164983,Noviembre 2024,350,Pagado,9104
164984,Diciembre 2024,350,Pagado,9104
164985,Marzo 2024,350,Pagado,9170
164986,Abril 2024,350,Pagado,9170
164987,Mayo 2024,350,Pagado,9170
164988,Junio 2024,350,Pagado,9170
164989,Julio 2024,350,Pagado,9170
164990,Agosto 2024,350,Pagado,9170
164991,Setiembre 2024,350,Pagado,9170
164992,Octubre 2024,350,Pagado,9170
164993,Noviembre 2024,350,Pagado,9170
164994,Diciembre 2024,350,Pagado,9170
164995,Marzo 2024,350,Pagado,9141
164996,Abril 2024,350,Pagado,9141
164997,Mayo 2024,350,Pagado,9141
164998,Junio 2024,350,Vencido,9141
164999,Julio 2024,350,Pagado,9141
165000,Agosto 2024,350,Pagado,9141
165001,Setiembre 2024,350,Pagado,9141
165002,Octubre 2024,350,Pagado,9141
165003,Noviembre 2024,350,Pagado,9141
165004,Diciembre 2024,350,Pagado,9141
165005,Marzo 2024,350,Pagado,9164
165006,Abril 2024,350,Pagado,9164
165007,Mayo 2024,350,Pagado,9164
165008,Junio 2024,350,Vencido,9164
165009,Julio 2024,350,Pagado,9164
165010,Agosto 2024,350,Pagado,9164
165011,Setiembre 2024,350,Pagado,9164
165012,Octubre 2024,350,Pagado,9164
165013,Noviembre 2024,350,Pagado,9164
165014,Diciembre 2024,350,Pagado,9164
165015,Marzo 2024,350,Pagado,9256
165016,Abril 2024,350,Vencido,9256
165017,Mayo 2024,350,Pagado,9256
165018,Junio 2024,350,Pagado,9256
165019,Julio 2024,350,Pagado,9256
165020,Agosto 2024,350,Pagado,9256
165021,Setiembre 2024,350,Vencido,9256
165022,Octubre 2024,350,Pagado,9256
165023,Noviembre 2024,350,Pagado,9256
165024,Diciembre 2024,350,Pagado,9256
165025,Marzo 2024,350,Pagado,9144
165026,Abril 2024,350,Pagado,9144
165027,Mayo 2024,350,Pagado,9144
165028,Junio 2024,350,Pagado,9144
165029,Julio 2024,350,Pagado,9144
165030,Agosto 2024,350,Pagado,9144
165031,Setiembre 2024,350,Pagado,9144
165032,Octubre 2024,350,Pagado,9144
165033,Noviembre 2024,350,Pagado,9144
165034,Diciembre 2024,350,Pagado,9144
165035,Marzo 2024,350,Vencido,9079
165036,Abril 2024,350,Pagado,9079
165037,Mayo 2024,350,Pagado,9079
165038,Junio 2024,350,Pagado,9079
165039,Julio 2024,350,Pagado,9079
165040,Agosto 2024,350,Pagado,9079
165041,Setiembre 2024,350,Pagado,9079
165042,Octubre 2024,350,Pagado,9079
165043,Noviembre 2024,350,Pagado,9079
165044,Diciembre 2024,350,Pagado,9079
165045,Marzo 2024,350,Pagado,9150
165046,Abril 2024,350,Pagado,9150
165047,Mayo 2024,350,Pagado,9150
165048,Junio 2024,350,Pagado,9150
165049,Julio 2024,350,Pagado,9150
165050,Agosto 2024,350,Pagado,9150
165051,Setiembre 2024,350,Pagado,9150
165052,Octubre 2024,350,Pagado,9150
165053,Noviembre 2024,350,Vencido,9150
165054,Diciembre 2024,350,Pagado,9150
165055,Marzo 2024,350,Pagado,9274
165056,Abril 2024,350,Pagado,9274
165057,Mayo 2024,350,Pagado,9274
165058,Junio 2024,350,Pagado,9274
165059,Julio 2024,350,Pagado,9274
165060,Agosto 2024,350,Pagado,9274
165061,Setiembre 2024,350,Pagado,9274
165062,Octubre 2024,350,Pagado,9274
165063,Noviembre 2024,350,Pagado,9274
165064,Diciembre 2024,350,Pagado,9274
165065,Marzo 2024,350,Pagado,9335
165066,Abril 2024,350,Pagado,9335
165067,Mayo 2024,350,Pagado,9335
165068,Junio 2024,350,Pagado,9335
165069,Julio 2024,350,Pagado,9335
165070,Agosto 2024,350,Pagado,9335
165071,Setiembre 2024,350,Vencido,9335
165072,Octubre 2024,350,Pagado,9335
165073,Noviembre 2024,350,Pagado,9335
165074,Diciembre 2024,350,Pagado,9335
165075,Marzo 2024,350,Pagado,9010
165076,Abril 2024,350,Pagado,9010
165077,Mayo 2024,350,Pagado,9010
165078,Junio 2024,350,Pagado,9010
165079,Julio 2024,350,Pagado,9010
165080,Agosto 2024,350,Pagado,9010
165081,Setiembre 2024,350,Pagado,9010
165082,Octubre 2024,350,Pagado,9010
165083,Noviembre 2024,350,Pagado,9010
165084,Diciembre 2024,350,Pagado,9010
165085,Marzo 2024,350,Pagado,9320
165086,Abril 2024,350,Pagado,9320
165087,Mayo 2024,350,Pagado,9320
165088,Junio 2024,350,Pagado,9320
165089,Julio 2024,350,Pagado,9320
165090,Agosto 2024,350,Pagado,9320
165091,Setiembre 2024,350,Pagado,9320
165092,Octubre 2024,350,Pagado,9320
165093,Noviembre 2024,350,Pagado,9320
165094,Diciembre 2024,350,Pagado,9320
165095,Marzo 2024,350,Pagado,8943
165096,Abril 2024,350,Pagado,8943
165097,Mayo 2024,350,Pagado,8943
165098,Junio 2024,350,Pagado,8943
165099,Julio 2024,350,Pagado,8943
165100,Agosto 2024,350,Pagado,8943
165101,Setiembre 2024,350,Pagado,8943
165102,Octubre 2024,350,Pagado,8943
165103,Noviembre 2024,350,Pagado,8943
165104,Diciembre 2024,350,Pagado,8943
165105,Marzo 2024,350,Pagado,8992
165106,Abril 2024,350,Pagado,8992
165107,Mayo 2024,350,Pagado,8992
165108,Junio 2024,350,Pagado,8992
165109,Julio 2024,350,Pagado,8992
165110,Agosto 2024,350,Pagado,8992
165111,Setiembre 2024,350,Pagado,8992
165112,Octubre 2024,350,Pagado,8992
165113,Noviembre 2024,350,Pagado,8992
165114,Diciembre 2024,350,Pagado,8992
165115,Marzo 2024,350,Pagado,9258
165116,Abril 2024,350,Pagado,9258
165117,Mayo 2024,350,Pagado,9258
165118,Junio 2024,350,Pagado,9258
165119,Julio 2024,350,Pagado,9258
165120,Agosto 2024,350,Pagado,9258
165121,Setiembre 2024,350,Pagado,9258
165122,Octubre 2024,350,Pagado,9258
165123,Noviembre 2024,350,Pagado,9258
165124,Diciembre 2024,350,Pagado,9258
165125,Marzo 2024,350,Pagado,9187
165126,Abril 2024,350,Pagado,9187
165127,Mayo 2024,350,Pagado,9187
165128,Junio 2024,350,Pagado,9187
165129,Julio 2024,350,Pagado,9187
165130,Agosto 2024,350,Pagado,9187
165131,Setiembre 2024,350,Pagado,9187
165132,Octubre 2024,350,Pagado,9187
165133,Noviembre 2024,350,Pagado,9187
165134,Diciembre 2024,350,Pagado,9187
165135,Marzo 2024,350,Pagado,9063
165136,Abril 2024,350,Pagado,9063
165137,Mayo 2024,350,Pagado,9063
165138,Junio 2024,350,Pagado,9063
165139,Julio 2024,350,Pagado,9063
165140,Agosto 2024,350,Pagado,9063
165141,Setiembre 2024,350,Pagado,9063
165142,Octubre 2024,350,Pagado,9063
165143,Noviembre 2024,350,Pagado,9063
165144,Diciembre 2024,350,Pagado,9063
165145,Marzo 2024,350,Pagado,9262
165146,Abril 2024,350,Pagado,9262
165147,Mayo 2024,350,Pagado,9262
165148,Junio 2024,350,Pagado,9262
165149,Julio 2024,350,Vencido,9262
165150,Agosto 2024,350,Pagado,9262
165151,Setiembre 2024,350,Pagado,9262
165152,Octubre 2024,350,Pagado,9262
165153,Noviembre 2024,350,Pagado,9262
165154,Diciembre 2024,350,Pagado,9262
165155,Marzo 2024,350,Pagado,9149
165156,Abril 2024,350,Pagado,9149
165157,Mayo 2024,350,Pagado,9149
165158,Junio 2024,350,Pagado,9149
165159,Julio 2024,350,Pagado,9149
165160,Agosto 2024,350,Pagado,9149
165161,Setiembre 2024,350,Pagado,9149
165162,Octubre 2024,350,Pagado,9149
165163,Noviembre 2024,350,Pagado,9149
165164,Diciembre 2024,350,Pagado,9149
165165,Marzo 2024,350,Pagado,9050
165166,Abril 2024,350,Pagado,9050
165167,Mayo 2024,350,Pagado,9050
165168,Junio 2024,350,Pagado,9050
165169,Julio 2024,350,Pagado,9050
165170,Agosto 2024,350,Pagado,9050
165171,Setiembre 2024,350,Pagado,9050
165172,Octubre 2024,350,Pagado,9050
165173,Noviembre 2024,350,Pagado,9050
165174,Diciembre 2024,350,Pagado,9050
165175,Marzo 2024,350,Pagado,8958
165176,Abril 2024,350,Pagado,8958
165177,Mayo 2024,350,Pagado,8958
165178,Junio 2024,350,Pagado,8958
165179,Julio 2024,350,Pagado,8958
165180,Agosto 2024,350,Pagado,8958
165181,Setiembre 2024,350,Pagado,8958
165182,Octubre 2024,350,Pagado,8958
165183,Noviembre 2024,350,Pagado,8958
165184,Diciembre 2024,350,Pagado,8958
165185,Marzo 2024,350,Pagado,9323
165186,Abril 2024,350,Pagado,9323
165187,Mayo 2024,350,Pagado,9323
165188,Junio 2024,350,Pagado,9323
165189,Julio 2024,350,Pagado,9323
165190,Agosto 2024,350,Pagado,9323
165191,Setiembre 2024,350,Pagado,9323
165192,Octubre 2024,350,Pagado,9323
165193,Noviembre 2024,350,Pagado,9323
165194,Diciembre 2024,350,Pagado,9323
165195,Marzo 2024,350,Pagado,9087
165196,Abril 2024,350,Pagado,9087
165197,Mayo 2024,350,Pagado,9087
165198,Junio 2024,350,Pagado,9087
165199,Julio 2024,350,Pagado,9087
165200,Agosto 2024,350,Vencido,9087
165201,Setiembre 2024,350,Pagado,9087
165202,Octubre 2024,350,Pagado,9087
165203,Noviembre 2024,350,Pagado,9087
165204,Diciembre 2024,350,Pagado,9087
165205,Marzo 2024,350,Pagado,9179
165206,Abril 2024,350,Pagado,9179
165207,Mayo 2024,350,Pagado,9179
165208,Junio 2024,350,Pagado,9179
165209,Julio 2024,350,Pagado,9179
165210,Agosto 2024,350,Pagado,9179
165211,Setiembre 2024,350,Pagado,9179
165212,Octubre 2024,350,Pagado,9179
165213,Noviembre 2024,350,Pagado,9179
165214,Diciembre 2024,350,Pagado,9179
165215,Marzo 2024,350,Pagado,9167
165216,Abril 2024,350,Pagado,9167
165217,Mayo 2024,350,Pagado,9167
165218,Junio 2024,350,Pagado,9167
165219,Julio 2024,350,Vencido,9167
165220,Agosto 2024,350,Pagado,9167
165221,Setiembre 2024,350,Pagado,9167
165222,Octubre 2024,350,Pagado,9167
165223,Noviembre 2024,350,Pagado,9167
165224,Diciembre 2024,350,Pagado,9167
165225,Marzo 2024,350,Pagado,8963
165226,Abril 2024,350,Pagado,8963
165227,Mayo 2024,350,Pagado,8963
165228,Junio 2024,350,Pagado,8963
165229,Julio 2024,350,Pagado,8963
165230,Agosto 2024,350,Pagado,8963
165231,Setiembre 2024,350,Pagado,8963
165232,Octubre 2024,350,Pagado,8963
165233,Noviembre 2024,350,Pagado,8963
165234,Diciembre 2024,350,Pagado,8963
165235,Marzo 2024,350,Pagado,9125
165236,Abril 2024,350,Pagado,9125
165237,Mayo 2024,350,Pagado,9125
165238,Junio 2024,350,Pagado,9125
165239,Julio 2024,350,Pagado,9125
165240,Agosto 2024,350,Pagado,9125
165241,Setiembre 2024,350,Pagado,9125
165242,Octubre 2024,350,Pagado,9125
165243,Noviembre 2024,350,Pagado,9125
165244,Diciembre 2024,350,Pagado,9125
165245,Marzo 2024,350,Pagado,9029
165246,Abril 2024,350,Pagado,9029
165247,Mayo 2024,350,Pagado,9029
165248,Junio 2024,350,Pagado,9029
165249,Julio 2024,350,Pagado,9029
165250,Agosto 2024,350,Pagado,9029
165251,Setiembre 2024,350,Pagado,9029
165252,Octubre 2024,350,Pagado,9029
165253,Noviembre 2024,350,Pagado,9029
165254,Diciembre 2024,350,Pagado,9029
165255,Marzo 2024,350,Pagado,9015
165256,Abril 2024,350,Pagado,9015
165257,Mayo 2024,350,Pagado,9015
165258,Junio 2024,350,Pagado,9015
165259,Julio 2024,350,Pagado,9015
165260,Agosto 2024,350,Pagado,9015
165261,Setiembre 2024,350,Pagado,9015
165262,Octubre 2024,350,Pagado,9015
165263,Noviembre 2024,350,Pagado,9015
165264,Diciembre 2024,350,Pagado,9015
165265,Marzo 2024,350,Pagado,9084
165266,Abril 2024,350,Pagado,9084
165267,Mayo 2024,350,Pagado,9084
165268,Junio 2024,350,Pagado,9084
165269,Julio 2024,350,Pagado,9084
165270,Agosto 2024,350,Pagado,9084
165271,Setiembre 2024,350,Pagado,9084
165272,Octubre 2024,350,Pagado,9084
165273,Noviembre 2024,350,Pagado,9084
165274,Diciembre 2024,350,Pagado,9084
165275,Marzo 2024,350,Pagado,9147
165276,Abril 2024,350,Pagado,9147
165277,Mayo 2024,350,Pagado,9147
165278,Junio 2024,350,Pagado,9147
165279,Julio 2024,350,Pagado,9147
165280,Agosto 2024,350,Pagado,9147
165281,Setiembre 2024,350,Pagado,9147
165282,Octubre 2024,350,Pagado,9147
165283,Noviembre 2024,350,Pagado,9147
165284,Diciembre 2024,350,Pagado,9147
165285,Marzo 2024,350,Pagado,8948
165286,Abril 2024,350,Pagado,8948
165287,Mayo 2024,350,Pagado,8948
165288,Junio 2024,350,Pagado,8948
165289,Julio 2024,350,Pagado,8948
165290,Agosto 2024,350,Pagado,8948
165291,Setiembre 2024,350,Pagado,8948
165292,Octubre 2024,350,Pagado,8948
165293,Noviembre 2024,350,Pagado,8948
165294,Diciembre 2024,350,Pagado,8948
165295,Marzo 2024,350,Pagado,9295
165296,Abril 2024,350,Pagado,9295
165297,Mayo 2024,350,Pagado,9295
165298,Junio 2024,350,Pagado,9295
165299,Julio 2024,350,Pagado,9295
165300,Agosto 2024,350,Pagado,9295
165301,Setiembre 2024,350,Pagado,9295
165302,Octubre 2024,350,Pagado,9295
165303,Noviembre 2024,350,Pagado,9295
165304,Diciembre 2024,350,Pagado,9295
165305,Marzo 2024,350,Pagado,9136
165306,Abril 2024,350,Pagado,9136
165307,Mayo 2024,350,Pagado,9136
165308,Junio 2024,350,Pagado,9136
165309,Julio 2024,350,Pagado,9136
165310,Agosto 2024,350,Pagado,9136
165311,Setiembre 2024,350,Pagado,9136
165312,Octubre 2024,350,Pagado,9136
165313,Noviembre 2024,350,Pagado,9136
165314,Diciembre 2024,350,Pagado,9136
165315,Marzo 2024,350,Pagado,9339
165316,Abril 2024,350,Pagado,9339
165317,Mayo 2024,350,Pagado,9339
165318,Junio 2024,350,Pagado,9339
165319,Julio 2024,350,Pagado,9339
165320,Agosto 2024,350,Pagado,9339
165321,Setiembre 2024,350,Pagado,9339
165322,Octubre 2024,350,Pagado,9339
165323,Noviembre 2024,350,Pagado,9339
165324,Diciembre 2024,350,Vencido,9339
165325,Marzo 2024,350,Pagado,9171
165326,Abril 2024,350,Pagado,9171
165327,Mayo 2024,350,Pagado,9171
165328,Junio 2024,350,Pagado,9171
165329,Julio 2024,350,Pagado,9171
165330,Agosto 2024,350,Pagado,9171
165331,Setiembre 2024,350,Pagado,9171
165332,Octubre 2024,350,Pagado,9171
165333,Noviembre 2024,350,Pagado,9171
165334,Diciembre 2024,350,Pagado,9171
165335,Marzo 2024,350,Pagado,9201
165336,Abril 2024,350,Pagado,9201
165337,Mayo 2024,350,Pagado,9201
165338,Junio 2024,350,Pagado,9201
165339,Julio 2024,350,Pagado,9201
165340,Agosto 2024,350,Pagado,9201
165341,Setiembre 2024,350,Pagado,9201
165342,Octubre 2024,350,Pagado,9201
165343,Noviembre 2024,350,Pagado,9201
165344,Diciembre 2024,350,Pagado,9201
165345,Marzo 2024,350,Pagado,9306
165346,Abril 2024,350,Pagado,9306
165347,Mayo 2024,350,Pagado,9306
165348,Junio 2024,350,Pagado,9306
165349,Julio 2024,350,Pagado,9306
165350,Agosto 2024,350,Pagado,9306
165351,Setiembre 2024,350,Pagado,9306
165352,Octubre 2024,350,Pagado,9306
165353,Noviembre 2024,350,Pagado,9306
165354,Diciembre 2024,350,Pagado,9306
165355,Marzo 2024,350,Pagado,9249
165356,Abril 2024,350,Pagado,9249
165357,Mayo 2024,350,Pagado,9249
165358,Junio 2024,350,Pagado,9249
165359,Julio 2024,350,Pagado,9249
165360,Agosto 2024,350,Pagado,9249
165361,Setiembre 2024,350,Pagado,9249
165362,Octubre 2024,350,Pagado,9249
165363,Noviembre 2024,350,Vencido,9249
165364,Diciembre 2024,350,Pagado,9249
165365,Marzo 2024,350,Pagado,9203
165366,Abril 2024,350,Pagado,9203
165367,Mayo 2024,350,Pagado,9203
165368,Junio 2024,350,Pagado,9203
165369,Julio 2024,350,Pagado,9203
165370,Agosto 2024,350,Pagado,9203
165371,Setiembre 2024,350,Pagado,9203
165372,Octubre 2024,350,Pagado,9203
165373,Noviembre 2024,350,Pagado,9203
165374,Diciembre 2024,350,Pagado,9203
165375,Marzo 2024,350,Pagado,8972
165376,Abril 2024,350,Pagado,8972
165377,Mayo 2024,350,Pagado,8972
165378,Junio 2024,350,Pagado,8972
165379,Julio 2024,350,Vencido,8972
165380,Agosto 2024,350,Pagado,8972
165381,Setiembre 2024,350,Pagado,8972
165382,Octubre 2024,350,Pagado,8972
165383,Noviembre 2024,350,Pagado,8972
165384,Diciembre 2024,350,Pagado,8972
165385,Marzo 2024,350,Pagado,9020
165386,Abril 2024,350,Pagado,9020
165387,Mayo 2024,350,Pagado,9020
165388,Junio 2024,350,Pagado,9020
165389,Julio 2024,350,Pagado,9020
165390,Agosto 2024,350,Pagado,9020
165391,Setiembre 2024,350,Pagado,9020
165392,Octubre 2024,350,Pagado,9020
165393,Noviembre 2024,350,Pagado,9020
165394,Diciembre 2024,350,Pagado,9020
165395,Marzo 2024,350,Pagado,9080
165396,Abril 2024,350,Pagado,9080
165397,Mayo 2024,350,Pagado,9080
165398,Junio 2024,350,Pagado,9080
165399,Julio 2024,350,Pagado,9080
165400,Agosto 2024,350,Pagado,9080
165401,Setiembre 2024,350,Pagado,9080
165402,Octubre 2024,350,Pagado,9080
165403,Noviembre 2024,350,Pagado,9080
165404,Diciembre 2024,350,Pagado,9080
165405,Marzo 2024,350,Pagado,9311
165406,Abril 2024,350,Pagado,9311
165407,Mayo 2024,350,Pagado,9311
165408,Junio 2024,350,Pagado,9311
165409,Julio 2024,350,Pagado,9311
165410,Agosto 2024,350,Vencido,9311
165411,Setiembre 2024,350,Pagado,9311
165412,Octubre 2024,350,Pagado,9311
165413,Noviembre 2024,350,Pagado,9311
165414,Diciembre 2024,350,Pagado,9311
165415,Marzo 2024,350,Pagado,9154
165416,Abril 2024,350,Pagado,9154
165417,Mayo 2024,350,Pagado,9154
165418,Junio 2024,350,Pagado,9154
165419,Julio 2024,350,Vencido,9154
165420,Agosto 2024,350,Pagado,9154
165421,Setiembre 2024,350,Pagado,9154
165422,Octubre 2024,350,Pagado,9154
165423,Noviembre 2024,350,Pagado,9154
165424,Diciembre 2024,350,Pagado,9154
165425,Marzo 2024,350,Pagado,9052
165426,Abril 2024,350,Pagado,9052
165427,Mayo 2024,350,Pagado,9052
165428,Junio 2024,350,Vencido,9052
165429,Julio 2024,350,Pagado,9052
165430,Agosto 2024,350,Pagado,9052
165431,Setiembre 2024,350,Vencido,9052
165432,Octubre 2024,350,Pagado,9052
165433,Noviembre 2024,350,Pagado,9052
165434,Diciembre 2024,350,Pagado,9052
165435,Marzo 2024,350,Pagado,9101
165436,Abril 2024,350,Pagado,9101
165437,Mayo 2024,350,Pagado,9101
165438,Junio 2024,350,Pagado,9101
165439,Julio 2024,350,Pagado,9101
165440,Agosto 2024,350,Pagado,9101
165441,Setiembre 2024,350,Pagado,9101
165442,Octubre 2024,350,Pagado,9101
165443,Noviembre 2024,350,Pagado,9101
165444,Diciembre 2024,350,Pagado,9101
165445,Marzo 2024,350,Pagado,9205
165446,Abril 2024,350,Pagado,9205
165447,Mayo 2024,350,Pagado,9205
165448,Junio 2024,350,Pagado,9205
165449,Julio 2024,350,Pagado,9205
165450,Agosto 2024,350,Pagado,9205
165451,Setiembre 2024,350,Pagado,9205
165452,Octubre 2024,350,Pagado,9205
165453,Noviembre 2024,350,Pagado,9205
165454,Diciembre 2024,350,Pagado,9205
165455,Marzo 2024,350,Pagado,9113
165456,Abril 2024,350,Pagado,9113
165457,Mayo 2024,350,Pagado,9113
165458,Junio 2024,350,Pagado,9113
165459,Julio 2024,350,Pagado,9113
165460,Agosto 2024,350,Pagado,9113
165461,Setiembre 2024,350,Pagado,9113
165462,Octubre 2024,350,Vencido,9113
165463,Noviembre 2024,350,Pagado,9113
165464,Diciembre 2024,350,Pagado,9113
165465,Marzo 2024,350,Pagado,9096
165466,Abril 2024,350,Pagado,9096
165467,Mayo 2024,350,Pagado,9096
165468,Junio 2024,350,Pagado,9096
165469,Julio 2024,350,Pagado,9096
165470,Agosto 2024,350,Pagado,9096
165471,Setiembre 2024,350,Pagado,9096
165472,Octubre 2024,350,Pagado,9096
165473,Noviembre 2024,350,Pagado,9096
165474,Diciembre 2024,350,Pagado,9096
165475,Marzo 2024,350,Pagado,9021
165476,Abril 2024,350,Pagado,9021
165477,Mayo 2024,350,Pagado,9021
165478,Junio 2024,350,Pagado,9021
165479,Julio 2024,350,Pagado,9021
165480,Agosto 2024,350,Pagado,9021
165481,Setiembre 2024,350,Pagado,9021
165482,Octubre 2024,350,Pagado,9021
165483,Noviembre 2024,350,Pagado,9021
165484,Diciembre 2024,350,Pagado,9021
165485,Marzo 2024,350,Pagado,8990
165486,Abril 2024,350,Pagado,8990
165487,Mayo 2024,350,Pagado,8990
165488,Junio 2024,350,Pagado,8990
165489,Julio 2024,350,Pagado,8990
165490,Agosto 2024,350,Pagado,8990
165491,Setiembre 2024,350,Pagado,8990
165492,Octubre 2024,350,Pagado,8990
165493,Noviembre 2024,350,Pagado,8990
165494,Diciembre 2024,350,Pagado,8990
165495,Marzo 2024,350,Pagado,8966
165496,Abril 2024,350,Pagado,8966
165497,Mayo 2024,350,Pagado,8966
165498,Junio 2024,350,Pagado,8966
165499,Julio 2024,350,Pagado,8966
165500,Agosto 2024,350,Pagado,8966
165501,Setiembre 2024,350,Pagado,8966
165502,Octubre 2024,350,Pagado,8966
165503,Noviembre 2024,350,Pagado,8966
165504,Diciembre 2024,350,Pagado,8966
165505,Marzo 2024,350,Pagado,9200
165506,Abril 2024,350,Pagado,9200
165507,Mayo 2024,350,Pagado,9200
165508,Junio 2024,350,Pagado,9200
165509,Julio 2024,350,Pagado,9200
165510,Agosto 2024,350,Pagado,9200
165511,Setiembre 2024,350,Pagado,9200
165512,Octubre 2024,350,Pagado,9200
165513,Noviembre 2024,350,Pagado,9200
165514,Diciembre 2024,350,Pagado,9200
165515,Marzo 2024,350,Pagado,9283
165516,Abril 2024,350,Pagado,9283
165517,Mayo 2024,350,Pagado,9283
165518,Junio 2024,350,Pagado,9283
165519,Julio 2024,350,Pagado,9283
165520,Agosto 2024,350,Pagado,9283
165521,Setiembre 2024,350,Pagado,9283
165522,Octubre 2024,350,Pagado,9283
165523,Noviembre 2024,350,Pagado,9283
165524,Diciembre 2024,350,Pagado,9283
165525,Marzo 2024,350,Pagado,9114
165526,Abril 2024,350,Pagado,9114
165527,Mayo 2024,350,Pagado,9114
165528,Junio 2024,350,Pagado,9114
165529,Julio 2024,350,Pagado,9114
165530,Agosto 2024,350,Pagado,9114
165531,Setiembre 2024,350,Pagado,9114
165532,Octubre 2024,350,Pagado,9114
165533,Noviembre 2024,350,Pagado,9114
165534,Diciembre 2024,350,Pagado,9114
165535,Marzo 2024,350,Pagado,9245
165536,Abril 2024,350,Pagado,9245
165537,Mayo 2024,350,Pagado,9245
165538,Junio 2024,350,Pagado,9245
165539,Julio 2024,350,Pagado,9245
165540,Agosto 2024,350,Pagado,9245
165541,Setiembre 2024,350,Vencido,9245
165542,Octubre 2024,350,Pagado,9245
165543,Noviembre 2024,350,Pagado,9245
165544,Diciembre 2024,350,Pagado,9245
